RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP011956,"Xanthomonas oryzae pv. oryzicola strain BLS279, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2750.0, 3826.0)",,,,4790622,True,0.6407662721041234,"(270.5335977077484, 1.8206114768981934, 306.8494670391083)",4770231,4336586.0,3426563.0,,,,,,,,0.8748151397107655,0.3090237096950053,0.0418515269559011,,,,,,,,0.625,0.25,0.125,,,,,,,,0.9994454191322966,0.6770711290850159,0.0005545808677034,,,,,,,,1.0,0.0,0.0,,,,,,,,True,False,False,,,,,,,
NC_011294,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella","(3954126.0, 3954503.0)",,,,4685848,False,0.5216731315228321,"(302.1395058631897, 2.116171360015869, 339.32821345329285)",3957005,,,,,,,,,,0.888782270693997,,,,,,,,,,1.0,,,,,,,,,,0.6663468120819909,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP014038,"Vibrio harveyi strain ATCC 43516 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2033809.0, 2034238.0)",,,,3718359,False,0.4491591586503616,"(272.29312539100647, 0.9969809055328369, 296.5422773361206)",2048442,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015371,"Pandoraea pnomenusa strain MCB032 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea","(2536233.0, 2537048.0)",,,,5584076,False,0.6470173400218765,"(423.72060346603394, 2.0178534984588623, 470.72878432273865)",2523088,5582074.0,,,,,,,,,0.8808495437810245,0.1191504562189754,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,,0.9996914884859308,0.0003085115140692,,,,,,,,,1.0,0.0,,,,,,,,,True,False,,,,,,,,
NZ_CP021980,"Vibrio anguillarum strain 87-9-116 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(7118.0, 7426.0)",,,,3130467,False,0.4471467036707303,"(242.49375247955322, 1.2383804321289062, 272.2853784561157)",114,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP012299,"Microbacterium sp. CGR1, complete genome.","Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium","(2612454.0, 2612947.0)",,,,3634864,False,0.6803830899863104,"(272.20801281929016, 1.6669905185699463, 308.47450971603394)",2630040,73.0,1652190.0,,,,,,,,0.8971441730700586,0.0772148012889158,0.0464130587777347,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,0.9991248269024832,0.0008751730975167,0.0623160994101273,,,,,,,,1.0,0.0,0.0,,,,,,,,True,False,False,,,,,,,
NZ_CP014352,"Acidipropionibacterium acidipropionici strain ATCC 55737 chromosome, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Acidipropionibacterium","(2221115.0, 2221838.0)",,,,3704826,False,0.686942112800979,"(215.9178900718689, 0.9930262565612793, 237.78334021568298)",2305549,1949446.0,2636337.0,1236514.0,3289146.0,35435.0,895409.0,,,,0.5624731621606446,0.4019995185677403,0.3419836826778237,0.1940853846325871,0.1656598223299533,0.0865167368292543,0.0646427156852393,,,,0.2727272727272727,0.2121212121212121,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0606060606060606,,,,0.9980255470879944,0.86508946479413,0.7683752904577135,0.3701349417765494,0.3151612851716781,0.0019744529120055,0.1333220864496573,,,,0.4166666666666667,0.25,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,,,,True,False,False,False,False,False,False,,,
NZ_AP018280,"Calothrix sp. NIES-4101 DNA, complete genome.","Bacteria, Cyanobacteria, Nostocales, Rivulariaceae, Calothrix","(1322038.0, 1322447.0)",,,,7235916,True,0.3961204082523898,"(445.26269268989563, 1.6058740615844727, 489.78909611701965)",5934678,4481337.0,76792.0,1137196.0,1908436.0,2995427.0,5084699.0,,,,0.1377087296554639,0.1351722680194461,0.1264003381948848,0.1015641513422109,0.0945888818431621,0.0504121750158528,0.0208201225956457,,,,0.2368421052631578,0.2105263157894736,0.1842105263157894,0.1842105263157894,0.0789473684210526,0.0789473684210526,0.0263157894736842,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2289156626506024,0.1686746987951807,0.1686746987951807,0.1204819277108433,0.2048192771084337,0.072289156626506,0.036144578313253,,,,False,False,False,False,False,False,False,,,
NZ_CP012749,"Rhodococcus sp. 008 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus","(2209801.0, 2210580.0)",,,,6570200,False,0.6235321603604153,"(493.0774927139282, 2.6884307861328125, 566.9468975067139)",2270947,6567851.0,,,,,,,,,0.8498487826073123,0.1501512173926878,,,,,,,,,0.75,0.25,,,,,,,,,0.9995463478219366,0.0004536521780633,,,,,,,,,0.8,0.2,,,,,,,,,True,False,,,,,,,,
NZ_CP011591,"Enterobacter asburiae strain CAV1043, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(3101875.0, 3102248.0)",,,,4753402,False,0.5571607450832057,"(351.4113299846649, 1.3529877662658691, 378.7006666660309)",3103363,,,,,,,,,,0.888781628941064,,,,,,,,,,1.0,,,,,,,,,,0.6663448868231925,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015848,"Magnetospirillum sp. ME-1, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum","(2298005.0, 2298851.0)",,,,4551873,True,0.6562516133468574,"(331.6839654445648, 0.9297075271606445, 366.01986289024353)",605748,52916.0,997427.0,2718803.0,3951005.0,,,,,,0.4122299474817885,0.4052481042164716,0.4020552793486009,0.2988811636293225,0.1417043016280438,,,,,,0.2962962962962963,0.2962962962962963,0.3333333333333333,0.037037037037037,0.037037037037037,,,,,,0.9996528054083288,0.7194480163531187,0.8728325047124696,0.0003471945916713,0.3880758678470944,,,,,,0.2,0.2,0.0,0.0,0.6,,,,,,False,False,False,False,False,,,,,
NZ_CP010896,"Pseudomonas fluorescens strain PCL1751, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6143366.0, 6143950.0)",,,,6143950,False,0.6035708298407376,"(328.5645833015442, 2.7096145153045654, 380.33030581474304)",6136504,4029482.0,,,,,,,,,0.9591526208482144,0.0408473791517857,,,,,,,,,0.9,0.1,,,,,,,,,0.999680084766865,0.000319915233135,,,,,,,,,0.9777777777777776,0.0222222222222222,,,,,,,,,True,False,,,,,,,,
NC_015733,Pseudomonas putida S16 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(8884.0, 9483.0)",,,,5984790,False,0.623224206697311,"(414.22108149528503, 1.598653793334961, 451.43171286582947)",10300,4425914.0,,,,,,,,,0.9587556981916489,0.0412555513811857,,,,,,,,,0.9166666666666666,0.0833333333333333,,,,,,,,,0.99960042790828,0.0004333208102239,,,,,,,,,0.96,0.04,,,,,,,,,True,False,,,,,,,,
NZ_CP011698,"Bordetella pertussis strain H764, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4103611.0, 4105334.0)",,,,4105334,True,0.6770786493863836,"(235.389413356781, 1.1710178852081299, 259.523873090744)",4101605,3476402.0,732553.0,,,,,,,,0.6572318454644734,0.4957577974559313,0.1669406152424814,,,,,,,,0.4285714285714285,0.3214285714285714,0.25,,,,,,,,0.9597907744886582,0.999178154272556,0.0008218457274442,,,,,,,,0.5833333333333334,0.1666666666666666,0.25,,,,,,,,True,False,False,,,,,,,
NC_015558,Streptococcus parauberis KCTC 11537 chromosome,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(2143602.0, 2143887.0)",,,,2143887,False,0.3554781571976508,"(136.8108491897583, 1.038224458694458, 156.10067892074585)",2136657,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_011742,Escherichia coli S88,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Escherichia","(4134007.0, 4134384.0)",,,,5032268,False,0.5068096532219667,"(356.80654430389404, 2.091167688369751, 404.49318528175354)",4135858,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015877,"Pseudomonas aeruginosa SJTD-1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1016202.0, 1016726.0)",,,,6243825,False,0.6650343339219148,"(404.77794790267944, 1.8543689250946045, 461.3825988769531)",1035286,1561091.0,6243813.0,,,,,,,,0.8395170892910911,0.2275737251954704,0.0899700901960884,,,,,,,,0.6923076923076923,0.0769230769230769,0.2307692307692307,,,,,,,,0.999320498642504,0.4711827140479497,0.000679501357496,,,,,,,,0.8269230769230769,0.1346153846153846,0.0384615384615384,,,,,,,,True,False,False,,,,,,,
NC_015732,Spirochaeta caldaria DSM 7334 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta","(1452.0, 1649.0)",,,,3239340,False,0.4557588891564331,"(200.16090059280396, 0.9099822044372559, 225.60078191757202)",1261,2670969.0,,,,,,,,,0.9165432863260082,0.0837596094866032,,,,,,,,,0.75,0.25,,,,,,,,,0.9996298589780248,0.0012788284598098,,,,,,,,,1.0,0.0,,,,,,,,,True,False,,,,,,,,
NC_019675,Cyanobium gracile PCC 6307 chromosome,"Bacteria, Cyanobacteria, Chroococcales, Cyanobium","(2314410.0, 2314782.0)",,,,3342364,True,0.6870717851197535,"(235.74734783172607, 1.09633207321167, 265.7178792953491)",3315667,2230166.0,2870021.0,2430461.0,2612357.0,1354114.0,1763051.0,543910.0,2024134.0,1508845.0,0.3506029079874312,0.332640965047258,0.2609971732204062,0.2394917968763201,0.2394917968763201,0.2235504337754721,0.207265776785968,0.1874010722714479,0.1772965513466249,0.14469738718049,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.0967741935483871,0.064516129032258,0.2903225806451613,0.2258064516129032,0.1612903225806451,0.6323314972923118,0.6862173261128315,0.6862173261128315,0.6862173261128315,0.6862173261128315,0.3314747497127428,0.3363967652014407,0.4996315895237457,0.2728018389608249,0.2728018389608249,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False
NC_013720,Pirellula staleyi DSM 6068,"Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Planctomycetaceae, Pirellula","(1281155.0, 1281631.0)",,,,6196199,False,0.574646973087856,"(424.2651128768921, 1.6118125915527344, 484.43637204170227)",1284109,6196179.0,2354897.0,4622380.0,,,,,,,0.7083333333333334,0.3782471828009984,0.2360546289305164,0.0694444444444444,,,,,,,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,,,,,,,1.0,0.5514082150696619,0.624830553458216,0.0,,,,,,,0.375,0.5,0.0,0.125,,,,,,,True,False,False,False,,,,,,
NZ_CP007040,"Pasteurella multocida subsp. multocida str. HN07, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Pasteurella","(1831483.0, 1831969.0)",,,,2325026,False,0.4033718332612194,"(91.26088953018188, 0.5263552665710449, 100.6427526473999)",231071,1831502.0,,,,,,,,,0.5312739398855392,0.4687260601144609,,,,,,,,,0.25,0.75,,,,,,,,,0.9976679735027714,0.0023320264972286,,,,,,,,,0.3461538461538461,0.6538461538461539,,,,,,,,,False,True,,,,,,,,
NZ_CP020327,"Paenibacillus larvae subsp. pulvifaciens strain CCM 38, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(2062316.0, 2062852.0)",,,,4333246,False,0.4426554596715718,"(273.0655963420868, 1.3773775100708008, 308.858868598938)",2073172,4333079.0,947354.0,,,,,,,,0.7209935364735038,0.2384740981302469,0.1941953555256021,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,0.9996412264804028,0.0003587735195973,0.4609889703880587,,,,,,,,0.6896551724137931,0.2413793103448276,0.0689655172413793,,,,,,,,True,False,False,,,,,,,
NC_013504,Lactobacillus johnsonii FI9785,"Bacteria, Firmicutes, Lactobacillales, Lactobacillaceae, Lactobacillus","(1755509.0, 1755993.0)",,,,1755993,False,0.3448567277887782,"(155.14656138420105, 0.9590201377868652, 171.93597102165222)",13049,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP017007,"Pseudomonas syringae pv. actinidiae strain NZ-45 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas syringae","(6664550.0, 101.0)",,,,6665031,False,0.5836418465270454,"(455.5682580471039, 2.394883871078491, 515.4086256027222)",4282,6023235.0,,,,,,,,,0.868068490376302,0.1319315096236979,,,,,,,,,0.8333333333333334,0.1666666666666666,,,,,,,,,0.9989423132341694,0.0010576867658306,,,,,,,,,0.7719298245614035,0.2280701754385964,,,,,,,,,True,False,,,,,,,,
NZ_CP010310,"Pandoraea pulmonicola strain DSM 16583, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea","(5866807.0, 5867621.0)",,,,5867621,False,0.6429510358627457,"(399.59652280807495, 1.5034821033477783, 439.9137194156647)",5851127,2469553.0,,,,,,,,,0.9387822198508928,0.0612177801491073,,,,,,,,,0.9,0.1,,,,,,,,,0.9996799928860114,0.0003200071139886,,,,,,,,,0.9166666666666666,0.0833333333333333,,,,,,,,,True,False,,,,,,,,
NZ_CP021999,"Pseudomonas aeruginosa strain Pa84 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6566682.0, 482.0)",,,,6566724,False,0.6622694969363719,"(358.7825858592987, 1.984679937362671, 422.37623381614685)",6548119,1138406.0,1727666.0,,,,,,,,0.910276392026117,0.1745181545392986,0.0304350704244759,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.999603879635663,0.3456888509696745,0.000396120364337,,,,,,,,0.9130434782608696,0.0869565217391304,0.0,,,,,,,,True,False,False,,,,,,,
NZ_CP021427,"Lactobacillus gasseri strain 4M13, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(935560.0, 936042.0)",,,,2129370,False,0.3477986446695501,"(136.37569451332092, 0.6290838718414307, 147.9207682609558)",934275,2128528.0,,,,,,,,,0.7916222871458372,0.2085848172847005,,,,,,,,,0.75,0.25,,,,,,,,,0.9998668614375116,0.0007544518541015,,,,,,,,,0.625,0.375,,,,,,,,,True,False,,,,,,,,
NZ_CP013757,"Piscirickettsia salmonis strain AY6492A, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Piscirickettsia","(1131219.0, 1131871.0)",,,,3042741,False,0.397459724636438,"(193.39726543426514, 1.0232632160186768, 212.2719841003418)",1133017,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP009583,"Corynebacterium ulcerans strain 210931, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2502748.0, 2503722.0)",,,,2503722,False,0.5334733648544048,"(100.57826852798462, 0.5515358448028564, 111.15115189552307)",2502673,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP011723,"Bordetella pertussis strain I136, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4105731.0, 4107454.0)",,,,4107454,True,0.6770559085993416,"(315.3526895046234, 2.2864558696746826, 359.87738037109375)",70128,3776452.0,3352123.0,579136.0,,,,,,,0.4685201517068569,0.3737673419153823,0.3513858427854597,0.1711710438850449,,,,,,,0.3461538461538461,0.3461538461538461,0.0384615384615384,0.2692307692307692,,,,,,,0.5594066089667247,0.9995071539512752,0.5349267591256099,0.0006926188346221,,,,,,,0.5,0.0833333333333333,0.25,0.1666666666666666,,,,,,,True,False,False,False,,,,,,
NZ_CP018029,"Alteromonas mediterranea strain RG65 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4349379.0, 129.0)",,,,4349864,False,0.449290828402911,"(163.84853529930115, 0.9144878387451172, 182.4283332824707)",4599,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015749,"Pectobacterium parmentieri strain RNS 08-42-1A chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Pectobacterium","(4139616.0, 4140006.0)",,,,5030841,False,0.5039656391446281,"(294.96474719047546, 1.4662797451019287, 328.6973798274994)",4148654,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP011786,"Bifidobacterium actinocoloniiforme DSM 22766, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1399742.0, 1400162.0)",,,,1830060,True,0.6270783471580167,"(124.60041975975037, 0.547825813293457, 136.08447122573853)",1385031,1791577.0,161311.0,,,,,,,,0.7806105017192339,0.3041757286444591,0.0308373097285776,,,,,,,,0.4545454545454545,0.4545454545454545,0.0909090909090909,,,,,,,,0.998397161723358,0.3468706202768115,0.001602838276642,,,,,,,,0.8888888888888888,0.1111111111111111,0.0,,,,,,,,True,False,False,,,,,,,
NZ_CP011447,"Bordetella pertussis strain B3913, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4107825.0, 4109548.0)",,,,4109548,True,0.6770367446736235,"(154.9504382610321, 0.8930091857910156, 172.78955507278442)",45294,3480617.0,734645.0,,,,,,,,0.6087653135953185,0.5090508047994653,0.1809258851772246,,,,,,,,0.3846153846153846,0.3461538461538461,0.2692307692307692,,,,,,,,0.8962260107160254,0.999180386426368,0.000819613573632,,,,,,,,0.5454545454545454,0.1818181818181818,0.2727272727272727,,,,,,,,True,False,False,,,,,,,
NZ_CP011923,"Francisella noatunensis subsp. orientalis strain FNO190 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1861746.0, 17.0)",,,,1862208,False,0.3229875502629137,"(133.97868371009827, 0.755885124206543, 147.49712800979614)",1861839,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP006720,"Spiroplasma mirum ATCC 29335 strain SMCA, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1.0, 639.0)",,,,1132608,True,0.2941211787308583,"(108.50195932388306, 0.8092083930969238, 118.93938279151917)",305,1019094.0,,,,,,,,,0.8313039000413699,0.1686960999586302,,,,,,,,,0.9,0.1,,,,,,,,,0.9939117001241092,0.0060882998758906,,,,,,,,,0.6,0.4,,,,,,,,,True,False,,,,,,,,
NZ_CP011011,"Pseudoalteromonas agarivorans DSM 14585 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3695595.0, 3696020.0)",,,,3701940,False,0.4095025851310394,"(269.9321229457855, 1.3112833499908447, 298.3791184425354)",3698384,939255.0,,,,,,,,,0.7925286029347985,0.2074713970652014,,,,,,,,,0.9,0.1,,,,,,,,,0.9993249392391782,0.0006750607608219,,,,,,,,,0.4782608695652174,0.5217391304347826,,,,,,,,,True,False,,,,,,,,
NC_017924,Blattabacterium sp. (Blaberus giganteus) chromosome,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Blattabacteriaceae, Blattabacterium","(120483.0, 120947.0)",,,,629165,True,0.2567243886738772,"(37.916133642196655, 0.28552937507629395, 41.17800426483154)",238985,404977.0,491569.0,128002.0,625168.0,,,,,,0.1734234234234234,0.1554054054054054,0.1283783783783783,0.1047297297297297,0.1047297297297297,,,,,,0.2702702702702703,0.2162162162162162,0.1351351351351351,0.1891891891891892,0.1891891891891892,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,0.25,0.125,0.125,,,,,,False,False,False,False,False,,,,,
NC_013132,Chitinophaga pinensis DSM 2588,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Chitinophagaceae, Chitinophaga","(898988.0, 899757.0)",,,,9127347,False,0.4522711802235633,"(439.9957973957062, 1.616398811340332, 482.1558105945587)",896651,1841.0,3274936.0,,,,,,,,0.582081854737896,0.5208433624919397,0.177784834469448,,,,,,,,0.5294117647058824,0.2941176470588235,0.1764705882352941,,,,,,,,0.8418337995078053,0.8850791070836624,0.1152172485063831,,,,,,,,0.375,0.3833333333333333,0.2416666666666666,,,,,,,,True,False,False,,,,,,,
NC_017265,Yersinia pestis biovar Medievalis str. Harbin 35 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Yersinia","(4532022.0, 269.0)",,,,4532063,True,0.4758870298140162,"(334.95557951927185, 2.4374513626098633, 390.9067258834839)",4529308,758467.0,,,,,,,,,0.6610173063745431,0.3389826936254569,,,,,,,,,0.5,0.5,,,,,,,,,0.9991809513816936,0.0008190486183062,,,,,,,,,0.4838709677419355,0.5161290322580645,,,,,,,,,True,False,,,,,,,,
NZ_CP017810,"Thalassolituus oleivorans strain K188 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Thalassolituus","(126429.0, 126919.0)",,,,3909699,False,0.4661957352727153,"(249.17946028709412, 1.1565845012664795, 273.9812345504761)",95281,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_016937,Francisella tularensis TI0902 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1892288.0, 1892744.0)",,,,1892857,True,0.3225172318880929,"(103.01991939544678, 0.6040854454040527, 113.11176633834839)",1887907,1664437.0,1019365.0,,,,,,,,0.786295646066566,0.3453988058200241,0.115751137559165,,,,,,,,0.8333333333333334,0.0833333333333333,0.0833333333333333,,,,,,,,0.9992378153926804,0.742336768337265,0.0007621846073198,,,,,,,,0.5263157894736842,0.2105263157894736,0.2631578947368421,,,,,,,,True,False,False,,,,,,,
