RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_020561,Sphingomonas sp. MM-1,"Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas","(2133747.0, 2134058.0)",,,,4054833,0.671680929892797,289.40193819999695,7715,2137929.0,3160688.0,1615722.0,1269232.0,,,,,,0.3118279569892473,0.3118279569892473,0.1827956989247312,0.1451612903225806,0.0483870967741935,,,,,,0.2903225806451613,0.2903225806451613,0.2903225806451613,0.032258064516129,0.0967741935483871,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,,,,,,-1.063761476572819,-1.063761476572819,-1.063761476572819,-1.0174472077119043,-1.004693292909182,,,,,
NZ_LT906441,"Cutibacterium granulosum strain NCTC11865 genome assembly, chromosome: 1.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Cutibacterium","(495100.0, 495635.0)",,,,2175244,0.6419040806456655,150.95891547203064,500136,18308.0,1284460.0,,,,,,,,0.7368421052631579,0.2368421052631578,0.0263157894736842,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,1.0,0.0,0.0,,,,,,,,0.9065517324622824,-1.0160381079506466,-1.0031747551528492,,,,,,,
NZ_CP006715,"Bifidobacterium breve 689b, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(2331390.0, 2331707.0)",,,,2331707,0.58729977651566,178.33272695541382,2308954,1932714.0,1107966.0,1728545.0,,,,,,,0.6221719457013575,0.17420814479638,0.1063348416289592,0.0972850678733031,,,,,,,0.5384615384615384,0.2307692307692307,0.1538461538461538,0.0769230769230769,,,,,,,0.7058823529411765,0.1176470588235294,0.1176470588235294,0.0588235294117647,,,,,,,1.7976706739281978,-1.014919132281617,-1.0415814232267282,-1.033623983694583,,,,,,
NZ_CP008920,"Providencia stuartii strain ATCC 33672, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia","(1173882.0, 1174577.0)",,,,4285951,0.4154566862756947,328.69409108161926,1191088,4285343.0,,,,,,,,,0.6666666666666667,0.3333333333333333,,,,,,,,,0.8333333333333334,0.1666666666666666,,,,,,,,,0.5,0.5,,,,,,,,,1.112045212215011,-1.086464479086783,,,,,,,,
NC_020802,Psychromonas sp. CNPT3,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Psychromonadaceae, Psychromonas","(3052045.0, 91.0)",,,,3052410,0.3861650302547822,225.1913311481476,21533,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_009445,Bradyrhizobium sp. ORS278,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium","(209868.0, 210092.0)",,,,7456587,0.6551038699072377,542.4824690818787,290505,4236190.0,,,,,,,,,0.7833333333333333,0.2166666666666666,,,,,,,,,0.9,0.1,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,1.0347193962350645,-1.0218809851777495,,,,,,,,
NZ_CP022437,"Virgibacillus necropolis strain LMG 19488 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus","(305435.0, 306097.0)","(303896.0, 304081.0)",,,4337422,0.3727135611891118,357.18993377685547,303612,675495.0,4333546.0,,,,,,,,0.5,0.2708333333333333,0.2291666666666666,,,,,,,,0.5625,0.0625,0.375,,,,,,,,0.4375,0.4791666666666667,0.0833333333333333,,,,,,,,0.460417106949083,-1.0862788831844812,-1.0133568592505895,,,,,,,
NC_017287,Chlamydophila psittaci 6BC chromosome,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(1171429.0, 56.0)",,,,1171667,0.3906229329664487,104.62310218811037,1171522,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_019973,Mesorhizobium australicum WSM2073,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Phyllobacteriaceae, Mesorhizobium","(6200312.0, 631.0)",,,,6200534,0.6284365185321136,419.7880849838257,15200,2809148.0,5554872.0,5034428.0,1112220.0,,,,,,0.3173076923076923,0.2596153846153846,0.2596153846153846,0.1442307692307692,0.0192307692307692,,,,,,0.3846153846153846,0.2692307692307692,0.2692307692307692,0.0384615384615384,0.0384615384615384,,,,,,0.25,0.25,0.25,0.25,0.0,,,,,,-1.162298479130908,-1.0792803696192663,-1.0792803696192663,-1.02039147525445,-1.0116729355538796,,,,,
NZ_CP020584,"Acinetobacter baumannii strain JBA13 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(3458841.0, 3459509.0)",,,,3974901,0.3907272155960614,314.67064023017883,3450045,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP005974,"Photobacterium gaetbulicola Gung47 chromosome 2, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Photobacterium","(332856.0, 333162.0)",,,,3856884,0.5072452269759733,255.888516664505,335163,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_019949,Mycoplasma cynos C142 complete genome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(997788.0, 356.0)",,,,998123,0.2570043972536451,63.20785975456238,8567,137151.0,906630.0,252715.0,656921.0,534164.0,431847.0,792445.0,,,0.2243589743589743,0.173076923076923,0.1538461538461538,0.141025641025641,0.1346153846153846,0.0705128205128205,0.0512820512820512,0.0512820512820512,,,0.2564102564102564,0.2307692307692307,0.0769230769230769,0.1282051282051282,0.1538461538461538,0.1025641025641025,0.0256410256410256,0.0256410256410256,,,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.2307692307692307,0.1538461538461538,0.0384615384615384,0.0769230769230769,0.0769230769230769,,,-1.0168610123358066,-1.0163020805507346,-1.018600796182537,-1.0052729093038026,-1.018394328659956,-1.0497690367271284,-1.0020957225179972,-1.0020957225179972,,
NZ_CP007282,"Salmonella enterica subsp. enterica serovar Enteritidis str. SA19970510, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3954125.0, 3954502.0)",,,,4685847,0.5216546763050522,303.23575806617737,3956998,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_011294,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Salmonella","(3954126.0, 3954503.0)",,,,4685848,0.5216731315228321,342.15598034858704,3957005,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_010644,Elusimicrobium minutum Pei191,"Bacteria, candidate division TG1, Elusimicrobium","(1915.0, 2085.0)",,,,1643562,0.399521283650997,125.33637976646423,1642150,315062.0,896231.0,1062171.0,1459127.0,467449.0,,,,,0.4880952380952381,0.2023809523809523,0.0982142857142857,0.0773809523809523,0.0773809523809523,0.056547619047619,,,,,0.6428571428571429,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,,,,,0.3333333333333333,0.3333333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0416666666666666,,,,,0.4079331520276268,-1.0054940120939664,-1.0128406628532405,-1.0252612036270223,-1.0252612036270223,-1.0282581943947493,,,,
NC_021715,Mycobacterium yongonense 05-1390,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium avium complex (MAC)","(5520206.0, 32.0)",,,,5521023,0.6795070406335927,386.8758533000946,3483888,5370859.0,4012243.0,,,,,,,,0.5333333333333333,0.4333333333333333,0.0333333333333333,,,,,,,,0.0666666666666666,0.0666666666666666,0.8666666666666667,,,,,,,,1.0,0.0,0.0,,,,,,,,-0.9932965634610896,-1.000015645645882,1.0261293579696966,,,,,,,
NZ_CP014477,"Acinetobacter pittii strain AP_882, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(1052149.0, 1052829.0)",,,,4033345,0.3879482166787121,311.5150830745697,1061691,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_013421,Pectobacterium wasabiae WPP163,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pectobacterium","(4981319.0, 4981709.0)",,,,5063892,0.5047739959698982,393.2001576423645,5019664,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP021703,"Lactobacillus johnsonii strain UMNLJ21, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(83314.0, 83798.0)",,,,1974529,0.3507185764301259,156.0107762813568,51289,1788982.0,,,,,,,,,0.7944444444444444,0.2055555555555555,,,,,,,,,0.8888888888888888,0.1111111111111111,,,,,,,,,0.7,0.3,,,,,,,,,1.052467706174414,-1.017353849500009,,,,,,,,
NZ_CP007285,"Salmonella enterica subsp. enterica serovar Enteritidis str. SA19980677, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3954126.0, 3954503.0)",,,,4685849,0.5216495452585006,332.80598735809326,3956997,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP008858,"Pseudomonas aeruginosa strain F63912, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6618726.0, 482.0)",,,,6618768,0.6625081888351427,534.5721635818481,6600694,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP018281,"Chondrocystis sp. NIES-4102 DNA, complete genome.","Bacteria, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Chroococcaceae, Chondrocystis","(406153.0, 406709.0)",,,,4516676,0.3652686178951069,378.4802815914154,1513879,4427622.0,383503.0,2352224.0,3044889.0,943354.0,3587185.0,1897197.0,,,0.1895568231680561,0.1706888986397542,0.1546731022378236,0.1336112329969284,0.119131197893813,0.1147433084686266,0.0682316805616498,0.0493637560333479,,,0.2093023255813953,0.2093023255813953,0.1395348837209302,0.1627906976744186,0.1162790697674418,0.1162790697674418,0.0232558139534883,0.0232558139534883,,,0.1698113207547169,0.1698113207547169,0.1320754716981132,0.1509433962264151,0.0754716981132075,0.0754716981132075,0.1132075471698113,0.1132075471698113,,,-1.006518091749652,-1.006518091749652,-1.031052356945918,-1.0192045124955955,-1.0585951143049828,-1.0585951143049828,-1.001444159195807,-1.001444159195807,,
NZ_CP025495,"Staphylococcus aureus subsp. aureus strain 3020.C01 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1372170.0, 1372899.0)","(1370531.0, 1370807.0)",,,2865166,0.3279457455519157,215.626202583313,1390131,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_AP012544,"Lactobacillus casei subsp. casei ATCC 393 DNA, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1351.0, 1523.0)",,,,2924929,0.479152485410757,271.10631823539734,2920237,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP007496,"Candidatus Saccharibacteria oral taxon TM7x, complete genome.","Bacteria, Candidatus Saccharibacteria","(704916.0, 705138.0)",,,,705138,0.4445328432165051,51.1856791973114,6556,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_021713,Alteromonas macleodii str. 'Ionian Sea UM7',"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4627776.0, 5.0)",,,,4628378,0.448784865886062,330.82600355148315,3511,399795.0,1568339.0,,,,,,,,0.6523341523341524,0.1941031941031941,0.1535626535626535,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.4864864864864865,0.2972972972972973,0.2162162162162162,,,,,,,,1.1563223434427554,-1.007401605442884,-0.9985854223335062,,,,,,,
NC_016622,Azospirillum lipoferum 4B,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Azospirillum","(2854941.0, 2855391.0)",,,,2988332,0.6760503852985545,238.94456148147583,2056007,2918041.0,1555112.0,768120.0,,,,,,,0.4659090909090909,0.4659090909090909,0.0454545454545454,0.0227272727272727,,,,,,,0.1818181818181818,0.6818181818181818,0.0909090909090909,0.0454545454545454,,,,,,,0.75,0.25,0.0,0.0,,,,,,,-0.7209639476666014,0.4996732401541832,-1.0029566973442856,-1.0067215682995228,,,,,,
NC_022657,Actinoplanes friuliensis DSM 7358,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micromonosporineae, Micromonosporaceae, Actinoplanes","(1882.0, 4899.0)",,,,9376071,0.7035507730263562,695.0733222961426,9357045,992417.0,8533131.0,2777665.0,5740574.0,7535471.0,6498539.0,,,,0.4279448621553884,0.1898496240601503,0.1347117794486215,0.0921052631578947,0.0657894736842105,0.0632832080200501,0.0263157894736842,,,,0.2368421052631578,0.2368421052631578,0.0789473684210526,0.0789473684210526,0.1842105263157894,0.131578947368421,0.0526315789473684,,,,0.6190476190476191,0.1428571428571428,0.1904761904761904,0.0,0.0,0.0,0.0476190476190476,,,,-0.3625896394945771,-1.0020502609800817,-1.000365699481816,-1.0004699348735473,-1.0286289174529315,-1.0175994884064652,-1.016949581275349,,,
NZ_CP025399,"Streptococcus thermophilus strain GABA chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1857240.0, 9.0)","(1375.0, 1528.0)",,,1857468,0.3911792827655712,131.13237810134888,710,316154.0,,,,,,,,,0.8111111111111111,0.1888888888888888,,,,,,,,,0.9,0.1,,,,,,,,,0.7222222222222222,0.2777777777777778,,,,,,,,,1.064159480567997,-1.0063954285791796,,,,,,,,
NC_014501,Cyanothece sp. PCC 7822 chromosome,"Bacteria, Cyanobacteria, Chroococcales, Cyanothece","(2647251.0, 2647553.0)",,,,6091620,0.4022255163651048,405.9981009960175,6018182,2182789.0,1268872.0,3868171.0,5245729.0,3346870.0,4934199.0,608468.0,5532160.0,4598448.0,0.2001278772378516,0.1933503836317135,0.1122762148337595,0.0914322250639386,0.0837595907928388,0.0814578005115089,0.0755754475703325,0.0638107416879795,0.057928388746803,0.0402813299232736,0.2826086956521739,0.3043478260869565,0.1304347826086956,0.0652173913043478,0.108695652173913,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.1176470588235294,0.1176470588235294,0.0823529411764705,0.0941176470588235,0.0941176470588235,0.0588235294117647,0.0588235294117647,0.1411764705882353,0.1294117647058823,0.1058823529411764,-0.9933554585031574,-0.9904662849807666,-1.0620656526492498,-1.0181690295957262,-1.045976102557625,-1.005692761583064,-1.005692761583064,-1.0083229329520664,-1.0048927016985418,-1.0007425181199645
NC_016816,Pantoea ananatis LMG 5342,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Pantoea","(77374.0, 77805.0)",,,,4605545,0.5344750729826763,375.6274964809418,80074,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_021889,Chlamydia trachomatis RC-J/953,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia","(716304.0, 716600.0)",,,,1038792,0.4132656008132523,79.70955038070679,716325,9.0,,,,,,,,,0.5757575757575758,0.4242424242424242,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,1.2663988644638977,-0.9989859898719766,,,,,,,,
NZ_CP012871,"Enterobacter lignolyticus strain G5 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4654667.0, 4655049.0)",,,,4702949,0.5727880527728453,344.55201292037964,6654,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_LN865164,"Pseudomonas sp. URMO17WK12:I11 genome assembly YEL.embl.gz, chromosome : 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(2053930.0, 2054527.0)",,,,4835345,0.616819689184536,342.0012602806092,1992728,3739973.0,,,,,,,,,0.85,0.15,,,,,,,,,0.7,0.3,,,,,,,,,1.0,0.0,,,,,,,,,1.0213671013059369,-1.0009998815757273,,,,,,,,
NC_012857,Ralstonia pickettii 12D chromosome chromosome 2,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia","(466406.0, 467064.0)",,,,1323321,0.6445458055906315,125.39847755432127,453380,2548.0,915774.0,,,,,,,,0.6470588235294118,0.3235294117647059,0.0294117647058823,,,,,,,,0.2941176470588235,0.6470588235294118,0.0588235294117647,,,,,,,,1.0,0.0,0.0,,,,,,,,-0.4381492351304485,-0.2886709762680342,-1.0012191738116565,,,,,,,
NC_014965,Vibrio vulnificus MO6-24/O chromosome chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(3193881.0, 116.0)",,,,3194232,0.4666821320430075,211.64665722846985,1142,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP003915,"Advenella mimigardefordensis DPN7, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae","(4690015.0, 4690292.0)",,,,4740516,0.5426468342264851,372.3463504314423,4725514,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014106,Lactobacillus crispatus ST1,"Bacteria, Firmicutes, Lactobacillales, Lactobacillaceae, Lactobacillus","(2042720.0, 2043161.0)",,,,2043161,0.3687761267956857,153.75136971473694,839,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP006803,"Lactobacillus gasseri DSM 14869, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1503780.0, 1504261.0)",,,,1866970,0.3497512011440998,156.02070093154907,1486742,1518.0,,,,,,,,,0.7836538461538461,0.2163461538461538,,,,,,,,,0.875,0.125,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,,1.0455413133194496,-1.028402565447,,,,,,,,
NZ_CP010231,"Escherichia coli strain S30, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3214239.0, 3214616.0)",,,,4664102,0.5073750531184781,372.36507081985474,3216090,4423518.0,,,,,,,,,0.825,0.175,,,,,,,,,0.9,0.1,,,,,,,,,0.75,0.25,,,,,,,,,1.0769016554764148,-1.0014099250843076,,,,,,,,
NC_021917,Cycloclasticus zancles 7-ME,"Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Cycloclasticus","(1327.0, 1498.0)",,,,2613078,0.4183728920453197,193.64967370033264,1272,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP012533,"Psychrobacter sp. P11G5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter","(3423223.0, 18.0)",,,,3423795,0.4194731285021446,289.9000151157379,13866,298403.0,,,,,,,,,0.8,0.2,,,,,,,,,0.9,0.1,,,,,,,,,0.7,0.3,,,,,,,,,1.0525812807368906,-1.0117446935943637,,,,,,,,
NZ_CP010254,"Bordetella pertussis strain I476, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4103608.0, 4105331.0)",,,,4105331,0.67707792623786,332.09031105041504,70160,733563.0,3476399.0,2388114.0,,,,,,,0.3951612903225806,0.2379032258064516,0.228494623655914,0.1384408602150537,,,,,,,0.2903225806451613,0.2903225806451613,0.2258064516129032,0.1935483870967742,,,,,,,0.5,0.25,0.1666666666666666,0.0833333333333333,,,,,,,-0.1906720900417555,-1.0948794543749305,-1.0038188928079397,-1.0594212371909366,,,,,,
NZ_LT632616,"Legionella pneumophila strain ST37 genome assembly, chromosome: 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3473890.0, 12.0)",,,,3474638,0.3837979668673398,300.78272700309753,3473932,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_015690,Paenibacillus mucilaginosus KNP414 chromosome,"Bacteria, Firmicutes, Bacillales, Paenibacillaceae, Paenibacillus","(1363.0, 1593.0)",,,,8663821,0.5838323529537371,679.8366777896881,8663580,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014008,Coraliomargarita akajimensis DSM 45221 chromosome,"Bacteria, Verrucomicrobia, Opitutae, Puniceicoccales, Puniceicoccaceae, Coraliomargarita","(3750770.0, 489.0)",,,,3750771,0.5360177947414012,280.1421959400177,2570484,358.0,,,,,,,,,0.5441176470588236,0.4558823529411764,,,,,,,,,0.5,0.5,,,,,,,,,0.5882352941176471,0.4117647058823529,,,,,,,,,1.7146381531982824,-0.0622872768433753,,,,,,,,
NC_016901,Shewanella baltica OS678 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella","(5287697.0, 73.0)",,,,5288069,0.4631278449657143,349.32221579551697,12298,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_LT906457,"Legionella spiritensis strain NCTC11990 genome assembly, chromosome: 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3347417.0, 3348070.0)",,,,3348070,0.4537670956700427,258.56167459487915,23035,2716705.0,,,,,,,,,0.8,0.2,,,,,,,,,0.9,0.1,,,,,,,,,0.7,0.3,,,,,,,,,1.0525812807368906,-1.0117446935943637,,,,,,,,
NZ_CP009365,"Pseudomonas mosselii SJ10, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(4988362.0, 4988955.0)",,,,6247860,0.633924735829548,485.6187398433685,4948633,6233941.0,3895597.0,2303200.0,,,,,,,0.6704260651629073,0.238095238095238,0.0588972431077694,0.0325814536340852,,,,,,,0.4285714285714285,0.4761904761904761,0.0476190476190476,0.0476190476190476,,,,,,,0.912280701754386,0.0,0.0701754385964912,0.0175438596491228,,,,,,,1.453288703592345,-1.0143057505755566,-1.0116679899989771,-1.0123976521602858,,,,,,
NZ_CP017602,"Legionella pneumophila strain D5945 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3460020.0, 3460779.0)",,,,3460779,0.3826852278056472,284.93151092529297,3460066,2319531.0,,,,,,,,,0.7,0.3,,,,,,,,,0.9,0.1,,,,,,,,,0.5,0.5,,,,,,,,,1.006179406250797,-1.1975655333978823,,,,,,,,
NZ_CP010259,"Bordetella pertussis strain I518, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4103627.0, 4105350.0)",,,,4105350,0.6770769849099346,332.5553741455078,45294,734600.0,3476416.0,,,,,,,,0.465034965034965,0.2709790209790209,0.2639860139860139,,,,,,,,0.3846153846153846,0.2692307692307692,0.3461538461538461,,,,,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,,,,,,1.000783563654724,-1.0951421881353245,-1.0543944978875546,,,,,,,
