RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP020351,"Pseudomonas amygdali pv. lachrymans strain NM002 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas amygdali","(6008653.0, 6009235.0)",,,,6009235,0.5814350745144765,"(351.37429451942444, 1.729525089263916, 397.89440727233887)",73751,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP016349,"Vibrio natriegens strain CCUG 16373 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(3490535.0, 3491010.0)",,,,3498249,0.4505665548678781,"(193.3438937664032, 1.099449634552002, 226.21450066566467)",3496481,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP011175,"Bordetella pertussis strain E976, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4114692.0, 4116415.0)",,,,4116415,0.6770099710549107,"(229.73334503173828, 1.1522583961486816, 259.6377444267273)",706504,72244.0,3486424.0,,,,,,,,0.6381818181818182,0.2998934414616502,0.1354545454545454,,,,,,,,0.28,0.36,0.36,,,,,,,,1.0,0.148507142090001,0.0,,,,,,,,1.0,0.1456120783020545,0.0,,,,,,,,0.2727272727272727,0.5454545454545454,0.1818181818181818,,,,,,,,-1.0356695169163628,0.9561670864707226,-0.9463568087578464,,,,,,,
NZ_CP010439,"Escherichia coli K-12 strain ER3440, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(41905.0, 42282.0)",,,,4604543,0.5080862530765811,"(260.40893149375916, 1.335155725479126, 296.6165933609009)",4587841,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_014171,Bacillus thuringiensis BMB171 chromosome,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5329807.0, 282.0)","(1624.0, 1801.0)",,,5330088,0.3528840424398246,"(267.76496481895447, 1.9014346599578857, 319.3261647224426)",2158,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP021808,"Sinorhizobium meliloti strain Rm41 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Sinorhizobium","(2424273.0, 2424677.0)",,,,3678504,0.6275004730183792,"(209.59114003181458, 0.9565112590789795, 235.51239371299744)",1766187,2413390.0,3141643.0,,,,,,,,0.5178571428571428,0.4254048988415905,0.0892857142857142,,,,,,,,0.0714285714285714,0.5714285714285714,0.3571428571428571,,,,,,,,1.0,0.0175435667010747,0.0,,,,,,,,1.0,0.1126474572367158,0.0,,,,,,,,1.0,0.0,0.0,,,,,,,,-1.3584304014647446,0.6609094588642479,-0.6618458412351542,,,,,,,
NZ_CP005188,"Sphingobium sp. MI1205 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(3350994.0, 32.0)",,,,3351250,0.623170160387915,"(197.05336236953735, 1.0674569606781006, 223.2774739265442)",1853302,355533.0,3205964.0,2433872.0,,,,,,,0.5725806451612903,0.3704878020472747,0.3306451612903225,0.1788466198156477,,,,,,,0.2903225806451613,0.2903225806451613,0.3225806451612903,0.0967741935483871,,,,,,,1.0,0.5188189420120501,0.0,0.3985625253806055,,,,,,,1.0,0.6728096855318875,0.0,0.2200497603335984,,,,,,,0.0,0.0,0.0,1.0,,,,,,,-1.0008193999409676,-1.041935578816995,-0.8063007503551403,-7.485342864351869,,,,,,
NZ_LN871187,"Pseudomonas aeruginosa genome assembly PAO1OR, chromosome : I.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6276427.0, 482.0)",,,,6276469,0.6653556322830559,"(389.1689803600311, 2.052686929702759, 452.42707777023315)",5724786,6268901.0,,,,,,,,,0.5630434782608695,0.4369565217391304,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1521739130434782,0.8478260869565217,,,,,,,,,-1.1313544053399325,1.0390807778412012,,,,,,,,
NZ_CP018421,"Acinetobacter baumannii strain XDR-BJ83, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(4010884.0, 4011552.0)",,,,4011552,0.3899839762765134,"(229.31401085853577, 1.1974575519561768, 264.4756374359131)",4002092,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_007432,Streptococcus agalactiae A909,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(2127732.0, 100.0)","(1463.0, 1616.0)",,,2127839,0.3562243196031279,"(135.74522924423218, 0.2874166965484619, 154.47447443008423)",1031,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP011736,"Bordetella pertussis strain I380, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4090207.0, 4091930.0)",,,,4091930,0.6769238476709034,"(232.73512387275696, 1.1469061374664307, 270.2527139186859)",581227,71207.0,3337676.0,3760922.0,,,,,,,0.6282051282051282,0.4319384711396043,0.3612444789607434,0.0304487179487179,,,,,,,0.3461538461538461,0.3461538461538461,0.2692307692307692,0.0384615384615384,,,,,,,1.0,0.4409109943282096,0.4615964763426928,0.0,,,,,,,1.0,0.4406890440763616,0.4641506702695115,0.0,,,,,,,0.1666666666666666,0.5,0.25,0.0833333333333333,,,,,,,-1.1359589651975048,0.9710476741773648,-1.058928670391586,-1.0145297331761098,,,,,,
NZ_CP019208,"Enterococcus faecium strain 2014-VREF-41 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(2271040.0, 2271236.0)",,,,3009007,0.3777369078902109,"(172.97825598716736, 0.48178696632385254, 180.57139587402344)",2997060,2230901.0,,,,,,,,,0.7847222222222223,0.2152777777777778,,,,,,,,,0.5833333333333334,0.4166666666666667,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.5555555555555556,0.4444444444444444,,,,,,,,,-0.7086348327731662,0.41319326295571,,,,,,,,
NC_017582,Streptococcus equi subsp. zooepidemicus ATCC 35246 chromosome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2167089.0, 57.0)","(1411.0, 1566.0)",,,2167264,0.4164550327048297,"(131.85289931297302, 0.26334190368652344, 150.03442001342773)",1324,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_017617,Streptococcus suis GZ1 chromosome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2037832.0, 2038034.0)","(1375.0, 1527.0)",,,2038034,0.4144253726875999,"(134.93743014335632, 1.0609238147735596, 149.11710214614868)",551561,2036422.0,,,,,,,,,0.6125,0.3875,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2,0.8,,,,,,,,,-1.010526601262724,1.5164698066132958,,,,,,,,
NZ_CP015622,"Corynebacterium crudilactis strain JZ16 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1758.0, 2240.0)",,,,3047373,0.5158954942502936,"(175.4421226978302, 1.0367200374603271, 203.690593957901)",3032486,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_013124,Acidimicrobium ferrooxidans DSM 10331,"Bacteria, Actinobacteria, Acidimicrobidae, Acidimicrobiales, Acidimicrobineae, Acidimicrobiaceae, Acidimicrobium","(2158066.0, 86.0)","(1464.0, 1686.0)",,,2158157,0.6828933205508219,"(125.46876096725464, 0.6193912029266357, 147.2300386428833)",10007,,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.9994941330628612,,,,,,,,,
NC_013949,Helicobacter mustelae 12198 chromosome,"Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter","(1577997.0, 1578097.0)","(1291.0, 1447.0)",,,1578097,0.4246532374118955,"(111.68820905685425, 0.7635359764099121, 128.82492446899414)",538522,14131.0,,,,,,,,,0.5912698412698413,0.4087301587301587,,,,,,,,,0.2222222222222222,0.7777777777777778,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1428571428571428,0.8571428571428571,,,,,,,,,-1.0181469273688022,1.381550456249508,,,,,,,,
NZ_CP011495,"Escherichia coli strain NCM3722, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(501975.0, 502352.0)",,,,4678046,0.507457600887208,"(270.3653492927551, 1.5090999603271484, 312.05710101127625)",4665264,503824.0,,,,,,,,,0.5964285714285714,0.4035714285714286,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2857142857142857,0.7142857142857143,,,,,,,,,-1.01717621728786,1.0027002037153154,,,,,,,,
NC_022795,Pseudothermotoga hypogea DSM 11164 = NBRC 106472 DNA,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Pseudothermotoga","(330179.0, 330712.0)",,,,2165165,0.4946847007041033,"(142.71072340011597, 0.756258487701416, 158.86404299736023)",1096011,701891.0,571125.0,462829.0,383535.0,1503248.0,157663.0,1877040.0,,,0.5028855920483676,0.4970914870142778,0.3792366848840855,0.2879159682760842,0.282940329605589,0.2174376914263391,0.1787472397179959,0.1414852163469335,,,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.2058823529411764,0.2058823529411764,0.088235294117647,0.088235294117647,0.2647058823529412,,,1.0,0.5962090853120132,0.452953175564792,0.3343134526858702,0.2474458104279732,0.5538663955636088,0.0,0.1443722379367538,,,0.6389933485856275,1.0,0.867915132599001,0.7585268910067019,0.6784331550532062,0.2276490760241006,0.4502830765190426,0.0,,,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,-1.0553270042556788,-1.1430717621556126,-1.354167585982344,-1.0610708049107611,-1.0609830918957557,-1.0516650890875694,-1.079647023687747,-0.999272141941438,,
NZ_CP009419,Neisseria meningitidis M7124,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales,Neisseriaceae, Neisseria","(210907.0, 211379.0)",,,,2179483,0.5172694625284987,"(93.12768054008484, 0.6528034210205078, 109.78582072257996)",181772,369967.0,,,,,,,,,0.9125,0.0875,,,,,,,,,0.75,0.25,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.9,0.1,,,,,,,,,-0.5769616535466817,-1.1795406531638746,,,,,,,,
NZ_CP016345,"Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(3233842.0, 3234317.0)",,,,3241530,0.452870095294506,"(201.52363896369934, 1.047485589981079, 231.65751028060913)",3240537,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_017618,Streptococcus suis JS14 chromosome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2137234.0, 2137435.0)","(1375.0, 1527.0)",,,2137435,0.4122099619403631,"(153.50937867164612, 0.6308462619781494, 171.84342861175537)",2135825,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP008957,"Escherichia coli O157:H7 str. EDL933, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4806702.0, 4807079.0)",,,,5547323,0.5047800533698867,"(318.92955327033997, 1.8140311241149902, 368.4152629375458)",3409182,4808554.0,,,,,,,,,0.6180555555555556,0.3819444444444444,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2222222222222222,0.7777777777777778,,,,,,,,,-1.009837069170919,1.5054023941155863,,,,,,,,
NZ_CP022684,"Ketobacter alkanivorans strain GI5 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Ketobacter","(2748128.0, 2748661.0)",,,,4914503,0.5124872240387278,"(276.36100363731384, 1.536452054977417, 332.72837495803833)",4884363,2732769.0,,,,,,,,,0.5527777777777778,0.4472222222222222,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1111111111111111,0.8888888888888888,,,,,,,,,-1.200027841049428,1.0463719528591129,,,,,,,,
NZ_CP018680,"Vibrio harveyi isolate QT520 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2638281.0, 2638710.0)",,,,3560044,0.4515722277589827,"(218.06478476524353, 0.9504833221435547, 242.530531167984)",2663884,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP015995,"Escherichia coli strain S51, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4953305.0, 4953682.0)",,,,4994918,0.5074195412216977,"(278.7564754486084, 1.7778220176696777, 328.04271721839905)",2428597,4980781.0,,,,,,,,,0.5527777777777778,0.4472222222222222,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1111111111111111,0.8888888888888888,,,,,,,,,-1.200027841049428,1.0463719528591129,,,,,,,,
NC_015278,Aerococcus urinae ACS-120-V-Col10a chromosome,"Bacteria, Firmicutes, Lactobacillales, Aerococcaceae, Aerococcus","(2080620.0, 38.0)","(1392.0, 1638.0)",,,2080974,0.4188288753247277,"(153.26288747787476, 0.6123046875, 169.34476137161255)",381431,2816.0,,,,,,,,,0.5750000000000001,0.425,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2,0.8,,,,,,,,,-1.0702283231555596,1.0245781702944698,,,,,,,,
NZ_CP016954,"Cutibacterium avidum strain DPC 6544 chromosome, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Cutibacterium","(1601107.0, 1601432.0)",,,,2729848,0.6342858650005422,"(184.42453837394714, 0.8113455772399902, 207.4856526851654)",10976,362932.0,617409.0,1577318.0,,,,,,,0.6093433554075888,0.51,0.4552240062056051,0.29,,,,,,,0.36,0.36,0.04,0.24,,,,,,,0.9402191724871664,1.0,0.7904480124112103,0.0,,,,,,,0.9371542491431883,1.0,0.7904480124112103,0.0,,,,,,,0.2,0.0,0.0,0.8,,,,,,,-1.1071141267528388,-1.0912152305176852,-1.4466542197361802,1.071175013854267,,,,,,
NZ_CP022263,"Xanthomonas citri pv. vignicola strain CFBP7111 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2707.0, 3750.0)",,,,5446452,0.6462419938705051,"(326.13900089263916, 1.281071662902832, 366.52290201187134)",517697,5402083.0,,,,,,,,,0.6055555555555556,0.3944444444444445,,,,,,,,,0.2,0.8,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2222222222222222,0.7777777777777778,,,,,,,,,-1.0003651185100877,1.2541045385576213,,,,,,,,
NZ_CP011324,"Escherichia coli strain SQ2203, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3905863.0, 3906240.0)",,,,4605301,0.5077741932612005,"(277.6247887611389, 1.3199303150177002, 318.3035500049591)",3907714,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP016312,"Thermus brockianus strain GE-1, complete genome.","Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Thermus","(1065331.0, 1065631.0)",,,,2035182,0.6706869459340737,"(78.49017643928528, 0.735175371170044, 95.18244338035583)",220,1053502.0,,,,,,,,,0.5416666666666667,0.4583333333333333,,,,,,,,,0.1666666666666666,0.8333333333333334,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.1903350851810244,1.0784303935287145,,,,,,,,
NZ_CP025049,"Pseudomonas aeruginosa strain PB369 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6526772.0, 482.0)",,,,6526814,0.6601574673339856,"(375.67546820640564, 1.986849308013916, 437.9872283935547)",2865865,6441273.0,587332.0,,,,,,,,0.5227272727272727,0.4273715415019763,0.1395709310027899,,,,,,,,0.0909090909090909,0.0909090909090909,0.8181818181818182,,,,,,,,1.0,0.0,0.1797391114959059,,,,,,,,1.0,0.0,0.1789398694322497,,,,,,,,0.0,0.8913043478260869,0.108695652173913,,,,,,,,-1.465963150775343,0.8938328387339227,-1.7565581022884005,,,,,,,
NZ_CP007701,Brucella abortus strain NCTC 10505 chromosome 2 sequence,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(999128.0, 999495.0)",,,,1161669,0.5734060218530408,"(80.39635848999023, 0.4002878665924072, 89.67609071731567)",997898,,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.9998335300834158,,,,,,,,,
NZ_CP018031,Alteromonas sp. RW2A1 genome.,"Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4143355.0, 120.0)",,,,4143824,0.4396600820884284,"(240.23561024665833, 1.002842664718628, 267.94234681129456)",2003993,1538219.0,4113075.0,386187.0,,,,,,,0.59375,0.4755366718706474,0.265625,0.1362762299363308,,,,,,,0.1875,0.6875,0.0625,0.0625,,,,,,,1.0,0.7637378774482875,0.0,0.1793739465129101,,,,,,,1.0,0.763408810034302,0.0,0.1782309732324132,,,,,,,0.1875,0.3125,0.375,0.125,,,,,,,-1.0117871814152315,-0.3732591916538708,-0.9864391042438484,-1.0684338736559111,,,,,,
NZ_CP022998,"Rhizobium sp. 10195 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Rhizobium","(591069.0, 591469.0)",,,,4003789,0.5975080105370189,"(235.41657996177673, 1.3319370746612549, 269.0176885128021)",3630991,3993720.0,628748.0,1378202.0,,,,,,,0.6171428571428571,0.4625704432665378,0.230965830141468,0.0757142857142857,,,,,,,0.04,0.36,0.44,0.16,,,,,,,1.0,0.6593457369029518,0.059406405516148,0.0,,,,,,,1.0,0.6880788933060564,0.1387426293354384,0.0,,,,,,,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.2857142857142857,,,,,,,-1.0006248270361395,-1.2146354186238766,-0.935094833446547,-1.1554761769787574,,,,,,
NZ_CP015001,"Pseudomonas aeruginosa strain PA1088, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6721438.0, 482.0)",,,,6721480,0.6614580419788499,"(394.4658923149109, 1.690525770187378, 452.3671364784241)",1728373,6696775.0,,,,,,,,,0.5788043478260869,0.4211956521739131,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0652173913043478,0.9347826086956522,,,,,,,,,-1.0332708676613491,1.425440795491946,,,,,,,,
NZ_CP019400,"Acidipropionibacterium acidipropionici strain WSH1105 chromosome, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Acidipropionibacterium","(2136727.0, 2137666.0)",,,,3645455,0.6877467970390527,"(217.15032982826233, 1.0756399631500244, 246.01570081710815)",355687,3645321.0,3227588.0,1239635.0,2284266.0,,,,,,0.6233108108108107,0.4781008819290802,0.3250735734966891,0.2536461425434478,0.2483108108108108,,,,,,0.2432432432432432,0.2432432432432432,0.2702702702702703,0.1621621621621621,0.081081081081081,,,,,,1.0,0.8266649093408145,0.5729461304717266,0.4631158966522335,0.0,,,,,,1.0,0.815468348105236,0.5651860013528678,0.4703875924404765,0.0,,,,,,0.25,0.0,0.0,0.0,0.75,,,,,,-1.009227298850375,-1.1102250604028596,-1.0207821518004805,-1.0319563418684563,1.0263087272119351,,,,,
NZ_CP018799,"Mariprofundus aestuarium strain CP-5 chromosome, complete genome.","Bacteria, Proteobacteria, Zetaproteobacteria, Mariprofundales, Mariprofundaceae, Mariprofundus","(1452.0, 2457.0)",,,,2537610,0.5148643802633186,"(162.84993648529053, 1.7897133827209473, 184.3073012828827)",2536557,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP015877,"Pseudomonas aeruginosa SJTD-1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1016202.0, 1016726.0)",,,,6243825,0.6650343339219148,"(378.74785470962524, 1.68992018699646, 427.717312335968)",6243813,1035286.0,1561091.0,,,,,,,,0.5673076923076923,0.3798076923076923,0.3173133560934059,,,,,,,,0.2307692307692307,0.6923076923076923,0.0769230769230769,,,,,,,,1.0,0.0,0.5295771782406079,,,,,,,,1.0,0.0,0.5281377845945542,,,,,,,,0.0384615384615384,0.8269230769230769,0.1346153846153846,,,,,,,,-1.0452492780886564,1.8405778999945512,-1.0311903466188057,,,,,,,
NZ_CP016212,"Pseudomonas putida JB, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(5846536.0, 384.0)",,,,5846746,0.6180600286039448,"(344.91696095466614, 1.6412813663482666, 395.7206301689148)",21647,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP024653,Brucella melitensis strain QH61 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(2125335.0, 2126173.0)",,,,2126173,0.571509938278776,"(146.24468564987183, 0.6352753639221191, 161.99053239822388)",1618280,2010118.0,44656.0,,,,,,,,0.65625,0.2831980250189855,0.140625,,,,,,,,0.375,0.5625,0.0625,,,,,,,,1.0,0.1571164907782256,0.0,,,,,,,,1.0,0.1631756092977165,0.0,,,,,,,,0.25,0.25,0.5,,,,,,,,-1.1538896060985293,-0.9991495384480712,-0.6127028382886606,,,,,,,
NZ_CP020415,Neisseria gonorrhoeae strain FDAARGOS_204 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales,Neisseriaceae, Neisseria","(2106468.0, 2106618.0)",,,,2212454,0.5245419791778722,"(140.37943482398987, 0.7704839706420898, 157.4487500190735)",456937,233794.0,2152211.0,,,,,,,,0.5386904761904762,0.4077809876132965,0.337797619047619,,,,,,,,0.0714285714285714,0.2857142857142857,0.6428571428571429,,,,,,,,1.0,0.5685381657027837,0.0,,,,,,,,1.0,0.5685381657027837,0.0,,,,,,,,0.0833333333333333,0.2083333333333333,0.7083333333333334,,,,,,,,-1.327066661218952,-1.2009434190057588,2.0095084864225696,,,,,,,
NZ_CP010330,Mycobacterium tuberculosis strain F28,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium tuberculosis complex","(1525.0, 2051.0)",,,,4421903,0.6560446938795356,"(273.2707357406616, 1.1655237674713135, 311.9244451522827)",3913308,4421600.0,,,,,,,,,0.5625,0.4375,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.0166201073546886,1.2311748322915097,,,,,,,,
