RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP020581,"Acinetobacter baumannii strain SSMA17 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(2416927.0, 2417595.0)",,,,3932204,0.3907210816122459,"(281.75029373168945, 1.987567663192749, 311.72667503356934)",2408133,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP023804,"Enterococcus faecium strain Efaecium_ER04619.3A isolate isolate chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(1336.0, 1532.0)",,,,2870397,0.3803118523326216,"(153.15817856788635, 1.3784139156341553, 174.4436798095703)",4920,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP023466,"Pseudomonas frederiksbergensis strain KNU-15 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1522.0, 2089.0)",,,,6595804,0.5935055074407911,"(419.8535282611847, 1.5998163223266602, 468.2709221839905)",6585876,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP018783,"Curtobacterium pusillum strain AA3 chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Curtobacterium","(2414065.0, 2414548.0)",,,,3973750,0.7087325574079899,"(172.5494363307953, 0.4999508857727051, 196.71258544921875)",2459295,3034929.0,1748740.0,3748213.0,948667.0,246744.0,664961.0,,,,0.6861052895180584,0.312562591486281,0.2746835730800521,0.1776998849146348,0.074391806833114,0.0589927496976279,0.0207506778709959,,,,0.0588235294117647,0.2647058823529412,0.2647058823529412,0.0294117647058823,0.0294117647058823,0.1764705882352941,0.1764705882352941,,,,0.9994923391424104,0.672981892105902,0.6475801310048622,0.2683937723909635,0.1937636557934596,0.0005076608575895,0.0328402689071054,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.1116828236407663,-1.01239527941057,-1.0176844961818017,-1.0910472722917897,-1.0086930599411952,-1.0320320023302267,-1.0772938289319436,,,
NZ_CP009859,"Escherichia coli strain ECONIH1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4443811.0, 4444188.0)",,,,5310511,0.503709341718716,"(370.37934947013855, 1.8568603992462158, 419.02164220809937)",4445663,3093591.0,,,,,,,,,0.8963240903305802,0.1036759096694197,,,,,,,,,0.9,0.1,,,,,,,,,0.9994985867812146,0.0005014132187854,,,,,,,,,0.7894736842105263,0.2105263157894736,,,,,,,,,1.0614697662312826,-1.0170853956107075,,,,,,,,
NZ_CP017120,"Bordetella pertussis strain J209 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4105777.0, 4107500.0)",,,,4107500,0.6770432136335971,"(282.4589936733246, 1.4179551601409912, 322.79735922813416)",40525,598950.0,3342926.0,,,,,,,,0.6506931413222234,0.4896884665896026,0.1775896869606048,,,,,,,,0.4074074074074074,0.3333333333333333,0.2592592592592592,,,,,,,,0.9992174711047176,0.9539138846172924,0.0007825288952825,,,,,,,,0.5454545454545454,0.1818181818181818,0.2727272727272727,,,,,,,,1.5134400472454557,-1.4427030514207084,-1.0091178057708996,,,,,,,
NZ_CP019034,"Acinetobacter baumannii strain AB042, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(1539909.0, 1540578.0)",,,,4004719,0.389559916688287,"(302.3667085170746, 1.4543368816375732, 338.37264680862427)",1531100,4004023.0,3657232.0,,,,,,,,0.7141641689524966,0.2235154795967091,0.1239310691427415,,,,,,,,0.6428571428571429,0.2857142857142857,0.0714285714285714,,,,,,,,0.9996353640003468,0.1848321530758416,0.0003646359996531,,,,,,,,0.5,0.2,0.3,,,,,,,,1.1683379658267077,-1.0461710413066223,-1.0075466784341538,,,,,,,
NZ_CP018071,"Enterococcus faecium strain VRE001, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(2433268.0, 2433464.0)",,,,2933966,0.3814089870162094,"(199.1720952987671, 0.5244777202606201, 218.50514149665833)",2445983,1696.0,,,,,,,,,0.8101207634141326,0.1898792365858673,,,,,,,,,0.75,0.25,,,,,,,,,0.9985441084242164,0.0014558915757837,,,,,,,,,0.6818181818181818,0.3181818181818182,,,,,,,,,1.008884484089882,-1.0120792593789083,,,,,,,,
NZ_CP017119,"Bordetella pertussis strain J160 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4110904.0, 4112627.0)",,,,4112627,0.6770030445260414,"(302.8378119468689, 1.5752685070037842, 333.15753293037415)",46040,3483703.0,734626.0,,,,,,,,0.6084426186445663,0.5090507969921313,0.1809258929845587,,,,,,,,0.3846153846153846,0.3461538461538461,0.2692307692307692,,,,,,,,0.8952579258637687,0.9991803630043656,0.0008196369956342,,,,,,,,0.5454545454545454,0.1818181818181818,0.2727272727272727,,,,,,,,1.0006376040779577,-1.0000149449620368,-1.0141526074170608,,,,,,,
NZ_AP017578,"Rickettsia japonica DNA, complete genome, strain: Nakase.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, spotted fever group","(1283636.0, 1284030.0)",,,,1284030,0.3235376120495627,"(66.37163758277893, 0.32005882263183594, 71.71481847763062)",9354,472785.0,252800.0,,,,,,,,0.4681968420657355,0.4429135478627753,0.17247106752184,,,,,,,,0.5384615384615384,0.2307692307692307,0.2307692307692307,,,,,,,,0.2507443723510527,0.7133560282037107,0.2866439717962893,,,,,,,,0.6153846153846154,0.3846153846153846,0.0,,,,,,,,0.3218066649659752,-0.9993428108474952,-1.0853637135132894,,,,,,,
NZ_CP007697,Brucella suis bv. 2 strain Bs364CITA chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1920053.0, 1920891.0)",,,,1927594,0.5712043096212169,"(95.83511877059937, 0.8398635387420654, 106.10856890678406)",58999,1804869.0,,,,,,,,,0.6407636592022267,0.3592363407977733,,,,,,,,,0.4375,0.5625,,,,,,,,,0.98479097760668,0.0152090223933198,,,,,,,,,0.5,0.5,,,,,,,,,1.277200241061073,-0.38132414469439,,,,,,,,
NZ_CP008886,"Raoultella ornithinolytica strain A14 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Raoultella","(5275468.0, 5275848.0)",,,,5398272,0.5586406168492436,"(307.82660579681396, 1.1041646003723145, 347.60366892814636)",5278002,,,,,,,,,,0.8887888422375649,,,,,,,,,,1.0,,,,,,,,,,0.6663665267126946,,,,,,,,,,1.0,,,,,,,,,,1.0004125527153347,,,,,,,,,
NZ_CP015430,"[Haemophilus] ducreyi strain GHA2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(1107419.0, 1107962.0)",,,,1634243,0.3788243241672138,"(120.41504883766174, 0.7189199924468994, 133.63952040672302)",5809,1110880.0,,,,,,,,,0.5312578685661428,0.4687421314338573,,,,,,,,,0.1,0.9,,,,,,,,,0.993773605698428,0.0062263943015719,,,,,,,,,0.5,0.5,,,,,,,,,-0.5461123749225534,1.0851175978802123,,,,,,,,
NZ_CP015074,"Escherichia coli strain Ecol_745, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(568629.0, 569006.0)",,,,4977366,0.5075001516866552,"(297.9822735786438, 2.4532382488250732, 343.10371565818787)",567151,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP012001,"Pseudomonas aeruginosa DSM 50071, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6317008.0, 482.0)",,,,6317050,0.6652364632225485,"(389.768283367157, 2.251814842224121, 446.8720076084137)",6298542,5761902.0,1110722.0,,,,,,,,0.8725204889341054,0.2459417276263119,0.0505098140961975,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9993796486204982,0.506916091969845,0.0006203513795017,,,,,,,,0.8,0.14,0.06,,,,,,,,1.090580900920588,-1.0454891311759278,-1.0201249272973607,,,,,,,
NZ_CP017751,"Cupriavidus sp. USMAHM13 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus","(446521.0, 447411.0)",,,,4181780,0.6809937395080564,"(195.13169312477112, 0.8397307395935059, 223.35170125961304)",185828,3095755.0,,,,,,,,,0.9789132233308132,0.0210867766691866,,,,,,,,,0.9375,0.0625,,,,,,,,,0.9992396699924398,0.00076033000756,,,,,,,,,1.0,0.0,,,,,,,,,0.9987554351495342,-1.011184363397306,,,,,,,,
NC_020912,Pseudomonas aeruginosa B136-33,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6420968.0, 482.0)",,,,6421010,0.6642341313905444,"(304.80965876579285, 1.694453477859497, 342.2932367324829)",6402502,1695670.0,2777288.0,,,,,,,,0.9170899642042718,0.1834139302592876,0.0303847832704755,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9997547410976642,0.3926660332021052,0.0002452589023358,,,,,,,,0.9333333333333332,0.0666666666666666,0.0,,,,,,,,1.0590838929376387,-1.1193600052317985,-1.020650774612336,,,,,,,
NZ_CP017290,"Pseudomonas sp. LPH1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(4943927.0, 4944446.0)",,,,5229495,0.6271521437538424,"(381.4276432991028, 1.2432053089141846, 429.1286723613739)",5126505,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP016212,"Pseudomonas putida JB, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(5846536.0, 384.0)",,,,5846746,0.6180600286039448,"(445.42086935043335, 1.894094705581665, 502.2497708797455)",21647,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP017414,"Halobacteriovorax marinus strain BE01 chromosome, complete genome.","Bacteria, Proteobacteria, Oligoflexia, Bacteriovoracales, Halobacteriovoraceae, Halobacteriovorax","(1588.0, 2293.0)",,,,3393238,0.3669341790938331,"(187.50268054008484, 1.239309310913086, 209.5847475528717)",2953,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP014663,"Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1677, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(1.0, 378.0)",,,,4836393,0.5217264188414796,"(298.25772762298584, 1.129537582397461, 338.6342782974243)",4833889,,,,,,,,,,0.8887844305660534,,,,,,,,,,1.0,,,,,,,,,,0.6663532916981603,,,,,,,,,,1.0,,,,,,,,,,1.000407524854185,,,,,,,,,
NZ_CP007546,"Enterobacter asburiae L1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(3935255.0, 3935628.0)",,,,4561905,0.5606210563350179,"(288.4061815738678, 0.8598651885986328, 315.8234136104584)",3936738,794.0,3545636.0,,,,,,,,0.5487921407471276,0.3955792996100482,0.353785227669031,,,,,,,,0.5294117647058824,0.4117647058823529,0.0588235294117647,,,,,,,,0.7485436049039214,0.6170784561056863,0.5288479430690127,,,,,,,,0.3684210526315789,0.1578947368421052,0.4736842105263157,,,,,,,,0.2600691580236818,-1.073053871488697,-1.4344061801649852,,,,,,,
NZ_LT897797,"Vibrio cholerae isolate Vibrio cholerae str. BC1071 genome assembly, chromosome: I.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(2976473.0, 15.0)",,,,2976768,0.4778954893360853,"(193.79952216148376, 0.9969696998596191, 211.48368191719055)",4569,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP018051,"Francisella noatunensis subsp. orientalis strain F1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1853870.0, 17.0)",,,,1854333,0.3226184293759535,"(121.02339172363281, 0.8327314853668213, 136.72068405151367)",1853964,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP015612,"Stenotrophomonas maltophilia strain OUC_Est10, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas, Stenotrophomonas maltophilia group","(2748.0, 3739.0)",,,,4668743,0.6625074457942962,"(293.145144701004, 1.4872822761535645, 339.58037662506104)",90,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP007151,"Marinobacter similis strain A3d10, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Marinobacter","(1378870.0, 1379527.0)",,,,3975896,0.5760145637612252,"(276.8745050430298, 1.120129108428955, 306.9114508628845)",789559,34.0,3140482.0,3670451.0,,,,,,,0.4827151643699929,0.244867012075951,0.2295355478807193,0.1720457608435014,,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,,,,,,,0.99942754439203,0.3243446259714431,0.00057245560797,0.0631458295390514,,,,,,,0.1153846153846153,0.0769230769230769,0.5769230769230769,0.2307692307692307,,,,,,,-1.3105143635741363,-1.0169449511565185,-1.1329999023416812,-0.9933984882255524,,,,,,
NZ_CP018256,"Acinetobacter baumannii strain AF-673 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(1.0, 669.0)",,,,3982140,0.3901550422637074,"(303.2278506755829, 0.9795811176300049, 337.95484256744385)",3973249,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP012952,"Acinetobacter baumannii strain D36, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(17528.0, 18197.0)",,,,4063596,0.3895798204349054,"(179.98093843460083, 1.4151110649108887, 206.20377111434937)",4063472,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP010444,"Escherichia coli K-12 strain ER3475, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(43901.0, 44278.0)",,,,4609629,0.5080450075266361,"(352.6822624206543, 1.9889707565307617, 394.7688615322113)",4592926,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP015099,"[Haemophilus] parasuis strain SC1401, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(1133037.0, 1133554.0)",,,,2277540,0.4002871519270792,"(166.38534235954285, 1.119215488433838, 184.86156845092773)",1330643,1056796.0,1761144.0,2060695.0,397502.0,2218853.0,,,,,0.4979167304288587,0.3705179238905327,0.2958390511103158,0.1891332151989078,0.1660298463273914,0.0576388251266967,,,,,0.3,0.1666666666666666,0.1666666666666666,0.2333333333333333,0.1,0.0333333333333333,,,,,0.999305746842132,0.8893315494493758,0.5152949311087252,0.1785107567078346,0.1480895389821742,0.000694253157868,,,,,0.1944444444444444,0.0555555555555555,0.1388888888888889,0.1388888888888889,0.2222222222222222,0.25,,,,,-1.0269019664621348,-1.112158388293854,-1.0133019993655816,-1.0060164144780694,-1.031949329453938,-1.0111913999290616,,,,
NZ_CP007594,"Escherichia coli strain SEC470, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4347805.0, 4348182.0)",,,,5153435,0.5075729101075303,"(237.90108370780945, 0.9846394062042236, 272.1751275062561)",4349648,2158265.0,,,,,,,,,0.9295300645293536,0.0704699354706465,,,,,,,,,0.9,0.1,,,,,,,,,0.9997013046991716,0.0002986953008284,,,,,,,,,0.8888888888888888,0.1111111111111111,,,,,,,,,1.0308230181343463,-1.0215501521065855,,,,,,,,
NZ_CP021793,"Sinorhizobium meliloti strain USDA1157 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Sinorhizobium","(3364573.0, 3364977.0)",,,,3791696,0.6274482447959963,"(282.16637325286865, 1.5023338794708252, 311.06445384025574)",3355930,363173.0,2703817.0,,,,,,,,0.8375947273294582,0.4425596302162859,0.0342001444654136,,,,,,,,0.5384615384615384,0.3846153846153846,0.0769230769230769,,,,,,,,0.974322643526836,0.9430635060334732,0.0256773564731639,,,,,,,,1.0,0.0,0.0,,,,,,,,0.9062579292740384,-1.3205185690803072,-1.047165233228072,,,,,,,
NZ_CP014161,"Aerococcus urinae strain CCUG36881, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus","(1931612.0, 1932372.0)",,,,1974262,0.4259505577273938,"(147.23479747772217, 1.2478752136230469, 164.54654598236084)",3743,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP022207,"Francisella noatunensis subsp. noatunensis FSC772 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(1933342.0, 1933822.0)",,,,1933822,0.3265057487193754,"(131.7032151222229, 1.0511648654937744, 149.4733488559723)",1930419,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.000443904996046,,,,,,,,,
NZ_CP009031,"Xanthomonas citri subsp. citri strain AW13, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2748.0, 3798.0)",,,,5321148,0.6471441876828083,"(386.3511917591095, 1.2308323383331299, 431.39448952674866)",5271451,908805.0,,,,,,,,,0.969407240340332,0.0305927596596678,,,,,,,,,0.9090909090909092,0.0909090909090909,,,,,,,,,0.9991308119300872,0.0008691880699127,,,,,,,,,1.0,0.0,,,,,,,,,1.0006010802927596,-1.0217276302013838,,,,,,,,
NZ_CP011689,"Bordetella pertussis strain D175, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4106792.0, 4108515.0)",,,,4108515,0.6770490067579161,"(258.2442853450775, 0.9951324462890625, 288.3556830883026)",49064,3743703.0,3325126.0,581255.0,,,,,,,0.4289603529910772,0.3911752907438832,0.3640456375805669,0.19215804258945,,,,,,,0.1818181818181818,0.0909090909090909,0.3181818181818182,0.4090909090909091,,,,,,,0.60506287715505,0.9992834479892256,0.5239550945598827,0.0007165520107743,,,,,,,0.5,0.0833333333333333,0.25,0.1666666666666666,,,,,,,-0.8618487041459852,-1.0194845437776534,-1.058748216649236,-1.159162711013466,,,,,,
NZ_CP012346,"Salmonella enterica subsp. enterica serovar Panama str. ATCC 7378, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(4520728.0, 4521105.0)",,,,4555576,0.5228166537008712,"(248.12028861045837, 1.2734434604644775, 279.04911494255066)",2153,,,,,,,,,,0.8887850767242208,,,,,,,,,,1.0,,,,,,,,,,0.6663552301726623,,,,,,,,,,1.0,,,,,,,,,,1.0004082613563368,,,,,,,,,
NZ_CP015897,"Lactococcus lactis subsp. lactis strain 275 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1369.0, 1524.0)",,,,2495882,0.3548881717965833,"(126.02509546279907, 0.9583637714385986, 138.46460938453674)",9045,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP011959,"Xanthomonas oryzae pv. oryzicola strain CFBP7341, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2750.0, 3826.0)",,,,5017766,0.6392025853736504,"(219.84744691848755, 1.0515811443328857, 255.25526452064514)",4880587,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,0.0,,,,,,,,,,0.999533432267696,,,,,,,,,
NZ_CP017062,"Lactobacillus acidophilus strain LA1, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1990750.0, 30.0)",,,,1991195,0.3470408473303719,"(117.65020179748535, 0.3821568489074707, 132.18668866157532)",1036,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP017644,"Acinetobacter baumannii strain KAB02, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(7425.0, 8093.0)",,,,4004978,0.3906440934257317,"(300.2776243686676, 1.4624152183532715, 336.7764039039612)",4850,2966691.0,,,,,,,,,0.8553369514179696,0.1446630485820303,,,,,,,,,0.9,0.1,,,,,,,,,0.9993441875872422,0.0006558124127578,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,1.0447174239237595,-1.004598040408184,,,,,,,,
NZ_CP018888,"Lactobacillus amylophilus DSM 20533 = JCM 1125, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(762543.0, 763021.0)",,,,1610352,0.436536235555953,"(96.9605221748352, 0.6084976196289062, 108.37175488471985)",765245,347961.0,,,,,,,,,0.7948833020195819,0.205116697980418,,,,,,,,,0.75,0.25,,,,,,,,,0.9982862696951096,0.0017137303048905,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,,1.000574203106864,-1.022513002053814,,,,,,,,
NZ_CP010899,"Spiroplasma kunkelii CR2-3x, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1411.0, 1580.0)",,,,1463926,0.2497127587050165,"(100.76730561256409, 0.566422700881958, 110.25473809242249)",1450457,1152614.0,895764.0,501216.0,,,,,,,0.5180971307200629,0.2628463931819989,0.2226436100206777,0.1930655004702971,,,,,,,0.3333333333333333,0.3333333333333333,0.0476190476190476,0.2857142857142857,,,,,,,0.9987358366046334,0.4631423541491712,0.0012641633953667,0.1268155490299389,,,,,,,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.1666666666666666,,,,,,,-0.7814535830567069,-1.108947138185756,-1.002102017903156,-0.9931384030094544,,,,,,
