RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NC_019960,Prevotella dentalis DSM 3688 chromosome 1,"Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella","(1718562.0, 1719059.0)",,,,1890695,True,0.5609312977502982,772460,1714078.0,1149637.0,9964.0,,,,,,,0.3461538461538461,0.2307692307692307,0.2307692307692307,0.1923076923076923,,,,,,
NZ_CP023465,"Lysobacter capsici strain KNU-14 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter","(1336.0, 2211.0)",,,,6270417,False,0.6680697631433443,16636,647199.0,,,,,,,,,0.8571428571428571,0.1428571428571428,,,,,,,,
NC_012880,Dickeya dadantii Ech703,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Dickeya","(4621562.0, 4621939.0)",,,,4679450,False,0.5501507655814252,4619784,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017713,"Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2950983.0, 2951508.0)","(1363.0, 1619.0)",,,2951508,False,0.4312056752006093,1037,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011786,"Bifidobacterium actinocoloniiforme DSM 22766, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1399742.0, 1400162.0)",,,,1830060,False,0.6270783471580167,1410860,1814417.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_013921,Thermoanaerobacter italicus Ab9 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2450977.0, 423.0)",,,,2451061,False,0.3414500903894272,1792,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010975,"Kangiella geojedonensis strain YCS-5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Kangiellaceae, Kangiella","(2494388.0, 2495242.0)",,,,2495242,False,0.4377611470149989,2494292,,,,,,,,,,1.0,,,,,,,,,
NC_013959,Sideroxydans lithotrophicus ES-1 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Gallionellales, Gallionellaceae, Sideroxydans","(3003585.0, 71.0)","(1416.0, 1618.0)",,,3003656,False,0.5754174246318486,3195,,,,,,,,,,1.0,,,,,,,,,
NZ_HG916765,Castellaniella defragrans 65Phen complete genome.,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Castellaniella","(3891428.0, 3892068.0)",,,,3952818,False,0.6894167654569474,18375,1836935.0,2187123.0,,,,,,,,0.6875,0.1875,0.125,,,,,,,
NC_016148,Thermovirga lienii DSM 17291 chromosome,"Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Thermovirga","(1967528.0, 77.0)","(1401.0, 1626.0)",,,1967774,False,0.4705763974928015,698,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018866,"Bacillus cohnii strain DSM 6307 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4596934.0, 4597112.0)","(4594941.0, 4595586.0)",,,4899141,True,0.3612986439867723,267,4595959.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_012108,Desulfobacterium autotrophicum HRM2,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobacteraceae, Desulfobacterium","(5588316.0, 5589073.0)",,,,5589073,False,0.4884700915518548,5588042,,,,,,,,,,1.0,,,,,,,,,
NC_014259,Acinetobacter sp. DR1 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter","(4152186.0, 323.0)",,,,4152543,False,0.3873207333433994,4152487,,,,,,,,,,1.0,,,,,,,,,
NZ_CP009248,"Corynebacterium sphenisci DSM 44792, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2594188.0, 27.0)","(1786.0, 2229.0)",,,2594799,False,0.7472960333343739,2576037,1172268.0,724803.0,375273.0,,,,,,,0.3793103448275862,0.2758620689655172,0.1724137931034483,0.1724137931034483,,,,,,
NC_012982,Hirschia baltica ATCC 49814,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Hyphomonadaceae, Hirschia","(3449288.0, 3449705.0)",,,,3455622,False,0.4523012065555781,3449652,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018058,"Geobacillus thermocatenulatus strain KCTC 3921 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Geobacillus, Geobacillus thermoleovorans group","(273539.0, 274015.0)",,,,3742258,False,0.518892871629909,268628,,,,,,,,,,1.0,,,,,,,,,
NC_006138,Desulfotalea psychrophila LSv54,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobulbaceae, Desulfotalea","(709557.0, 709918.0)",,,,3523383,True,0.4681120389126019,28933,732024.0,2370515.0,,,,,,,,0.4375,0.4375,0.125,,,,,,,
NZ_CP009247,"Corynebacterium frankenforstense DSM 45800 strain ST18, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2603363.0, 81.0)","(2056.0, 3280.0)",,,2604152,False,0.7150657872505138,32800,2013043.0,1598756.0,1356752.0,987369.0,733449.0,2409333.0,,,,0.2093023255813953,0.2093023255813953,0.2093023255813953,0.1627906976744186,0.0697674418604651,0.0697674418604651,0.0697674418604651,,,
NZ_CP018725,"Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2902162.0, 2903139.0)",,,,5110163,False,0.642621771556015,2790019,1163.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NC_012969,Methylovorus sp. SIP3-4,"Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylovorus","(1548.0, 1795.0)",,,,2995511,False,0.5486042281266869,1079,,,,,,,,,,1.0,,,,,,,,,
NZ_AP014940,"Lysobacter enzymogenes DNA, complete genome, strain: M497-1.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter","(1514.0, 2264.0)",,,,6096022,False,0.6936356200814235,6070965,1629582.0,,,,,,,,,0.7857142857142857,0.2142857142857142,,,,,,,,
NZ_CP017694,"Geobacillus thermodenitrificans strain KCTC3902 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Geobacillus","(1839846.0, 1840321.0)","(1838322.0, 1838492.0)",,,3505276,False,0.4910868644865625,1835548,121.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_009937,Azorhizobium caulinodans ORS 571,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Azorhizobium","(1.0, 350.0)",,,,5369772,False,0.6731902211118088,5366553,4375308.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NC_014313,Hyphomicrobium denitrificans ATCC 51888 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium","(3347129.0, 3347560.0)",,,,3638969,False,0.6081241692358468,4,2074615.0,2429275.0,3148791.0,,,,,,,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.1176470588235294,,,,,,
NC_017079,Caldilinea aerophila DSM 14535 = NBRC 104270,"Bacteria, Chloroflexi, Caldilineae, Caldilineales, Caldilineaceae, Caldilinea","(1054268.0, 1055644.0)",,,,5144873,True,0.5876714546695322,1668367,5139237.0,1067849.0,,,,,,,,0.36,0.36,0.28,,,,,,,
NC_014219,Bacillus selenitireducens MLS10 chromosome,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus","(3592370.0, 653.0)","(2010.0, 2217.0)",,,3592487,False,0.4866996039234101,4614,,,,,,,,,,1.0,,,,,,,,,
NC_012968,Methylotenera mobilis JLW8,"Bacteria, Proteobacteria, Betaproteobacteria, Methylophilales, Methylophilaceae, Methylotenera","(2547444.0, 201.0)","(1621.0, 1868.0)",,,2547570,False,0.4551019206537995,2547363,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022110,"Nitrospirillum amazonense CBAmc chromosome 1, complete sequence.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Nitrospirillum","(39169.0, 39627.0)",,,,2945703,False,0.6756383790219177,2614,2662079.0,,,,,,,,,0.8,0.2,,,,,,,,
NZ_CP015010,"Rickettsia bellii isolate An04 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia, belli group","(410427.0, 410817.0)",,,,1543886,True,0.3161936826941885,1532461,915346.0,645100.0,403690.0,263852.0,93907.0,,,,,0.2413793103448276,0.2413793103448276,0.2068965517241379,0.1724137931034483,0.0689655172413793,0.0689655172413793,,,,
NC_011837,Clostridium kluyveri NBRC 12016,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3895509.0, 3896121.0)","(1357.0, 1614.0)",,,3896121,False,0.3199364188124547,3884769,,,,,,,,,,1.0,,,,,,,,,
NC_019729,Oscillatoria nigro-viridis PCC 7112,"Bacteria, Cyanobacteria, Oscillatoriales, Oscillatoria","(1429.0, 2139.0)",,,,7479014,True,0.4586765046836388,6037921,671056.0,2048978.0,6864243.0,4936587.0,3177158.0,,,,,0.3103448275862069,0.3103448275862069,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0689655172413793,,,,
NC_019904,Echinicola vietnamensis DSM 17526 chromosome,"Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae, Echinicola","(1222478.0, 1223077.0)",,,,5608040,False,0.4475369291231874,1227126,,,,,,,,,,1.0,,,,,,,,,
NC_014008,Coraliomargarita akajimensis DSM 45221 chromosome,"Bacteria, Verrucomicrobia, Opitutae, Puniceicoccales, Puniceicoccaceae, Coraliomargarita","(3750770.0, 489.0)",,,,3750771,True,0.5360177947414012,358,2570484.0,,,,,,,,,0.5,0.5,,,,,,,,
NZ_CP007039,"Pseudomonas cichorii JBC1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(1915.0, 2499.0)",,,,5986012,False,0.5810337500158703,5980683,,,,,,,,,,1.0,,,,,,,,,
NC_013947,Stackebrandtia nassauensis DSM 44728 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Glycomycineae, Glycomycetaceae, Stackebrandtia","(6841169.0, 63.0)","(1765.0, 2245.0)",,,6841557,True,0.6813393500923839,3337530,435192.0,1079926.0,6652539.0,4717148.0,2141771.0,6050617.0,,,,0.2647058823529412,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.088235294117647,0.0588235294117647,,,
NC_016599,Owenweeksia hongkongensis DSM 17368 chromosome,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Cryomorphaceae, Owenweeksia","(2625050.0, 2625077.0)","(2623145.0, 2623177.0)",,,4000057,False,0.4023350167260116,2579673,1191.0,,,,,,,,,0.6428571428571429,0.3571428571428571,,,,,,,,
NC_014209,Thermoanaerobacter mathranii subsp. mathranii str. A3 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2305683.0, 98.0)",,,,2306092,False,0.3432013987299726,7674,,,,,,,,,,1.0,,,,,,,,,
NC_013530,Xylanimonas cellulosilytica DSM 15894,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micrococcineae, Promicromonosporaceae, Xylanimonas","(3742473.0, 149.0)","(1557.0, 2110.0)",,,3742776,True,0.7248758675378917,1448956,564709.0,1889856.0,2730.0,2584725.0,3200453.0,,,,,0.2571428571428571,0.2,0.2,0.1714285714285714,0.1142857142857142,0.0571428571428571,,,,
NZ_CP007044,"Chania multitudinisentens RB-25, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Chania","(964348.0, 964729.0)",,,,5488183,False,0.5087880633717935,966929,,,,,,,,,,1.0,,,,,,,,,
NC_018014,Terriglobus roseus DSM 18391 chromosome,"Bacteria, Acidobacteria, Acidobacteriales, Acidobacteriaceae, Terriglobus","(5227453.0, 112.0)",,,,5227858,False,0.6028124711880085,28585,2166588.0,4547746.0,3340968.0,1495780.0,2810264.0,,,,,0.2608695652173913,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.108695652173913,0.0434782608695652,,,,
NZ_CP014234,"Moraxella osloensis strain CCUG 350, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(1646535.0, 1647033.0)",,,,2434688,True,0.4385407904421429,1623895,2249896.0,,,,,,,,,0.6,0.4,,,,,,,,
NC_005043,Chlamydophila pneumoniae TW-183,"Bacteria, Chlamydiae, Chlamydiales, Chlamydiaceae, Chlamydophila","(838691.0, 839044.0)",,,,1225935,False,0.40576213257636,842130,631901.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP012033,"Lactobacillus koreensis strain 26-25, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(1242609.0, 1243149.0)","(1240942.0, 1241249.0)",,,3006812,False,0.4922708835803502,1238704,3005790.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_014960,Anaerolinea thermophila UNI-1,"Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, Anaerolinea","(195.0, 533.0)",,,,3532378,False,0.5384967293987223,3506571,,,,,,,,,,1.0,,,,,,,,,
NC_013894,Thermocrinis albus DSM 14484 chromosome,"Bacteria, Aquificae, Aquificales, Aquificaceae, Thermocrinis","(163763.0, 164162.0)",,,,1500577,True,0.4693054738277342,612319,479221.0,1492631.0,1337655.0,897464.0,234367.0,,,,,0.2647058823529412,0.2647058823529412,0.1764705882352941,0.1470588235294117,0.088235294117647,0.0588235294117647,,,,
NC_015186,Acidiphilium multivorum AIU301,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidiphilium","(3070737.0, 3071016.0)",,,,3749411,True,0.6757917443566469,964205,2338852.0,3034997.0,514271.0,1917697.0,3618475.0,,,,,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1521739130434782,0.0652173913043478,,,,
NC_013939,Deferribacter desulfuricans SSM1,"Bacteria, Deferribacteres, Deferribacterales, Deferribacteraceae, Deferribacter","(2234308.0, 134.0)",,,,2234389,False,0.3111826096530192,2228831,1155114.0,,,,,,,,,0.7777777777777778,0.2222222222222222,,,,,,,,
NZ_CP013254,"Kocuria flava strain HO-9041, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Kocuria","(614174.0, 614855.0)",,,,3504335,True,0.7418177771246185,602350,1593753.0,277106.0,1052887.0,2228714.0,3452630.0,,,,,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.1666666666666666,0.119047619047619,0.0714285714285714,,,,
NC_004556,Xylella fastidiosa Temecula1,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xylella","(1466.0, 1746.0)",,,,2519802,False,0.5177636973063756,2510447,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016948,"Serratia sp. YD25 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia","(4431090.0, 4431469.0)",,,,5117644,False,0.5960652987976498,4430013,,,,,,,,,,1.0,,,,,,,,,
NC_014217,Starkeya novella DSM 506 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Starkeya","(4037458.0, 4037759.0)",,,,4765023,True,0.6788473004222645,446612,886846.0,4079523.0,1298615.0,4702336.0,,,,,,0.45,0.2,0.15,0.1,0.1,,,,,
NZ_CP014070,"Citrobacter amalonaticus strain FDAARGOS_165, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter","(611008.0, 611386.0)",,,,5030678,False,0.5318889422061996,612885,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011312,"Corynebacterium kutscheri strain DSM 20755, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2353099.0, 15.0)",,,,2354065,False,0.4646277821555479,2353103,,,,,,,,,,1.0,,,,,,,,,
NZ_LT906473,"Corynebacterium cystitidis strain NCTC11863 genome assembly, chromosome: 1.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2680125.0, 2680995.0)","(2677969.0, 2678471.0)",,,3011567,True,0.5692946562371018,73395,2697883.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_014168,Segniliparus rotundus DSM 44985 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Segniliparaceae, Segniliparus","(1594.0, 2094.0)",,,,3157527,False,0.6679128951233038,25859,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022521,"Actinoalloteichus hoggarensis strain DSM 45943 chromosome, complete genome.","Bacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Actinoalloteichus","(2017.0, 2965.0)",,,,6606717,False,0.7114728843387722,2744,3647731.0,2840937.0,,,,,,,,0.5294117647058824,0.2941176470588235,0.1764705882352941,,,,,,,
NZ_CP018044,"Bifidobacterium choerinum strain FMB-1, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(643799.0, 644287.0)",,,,2246282,True,0.6557373473143622,2045751,1851332.0,663080.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,
NC_017770,Solitalea canadensis DSM 3403 chromosome,"Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Solitalea","(4492714.0, 4495021.0)",,,,5202069,True,0.3730854012124791,4496584,3622.0,,,,,,,,,0.5,0.5,,,,,,,,
NZ_CP008944,"Corynebacterium atypicum strain R2070, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2310715.0, 2311380.0)","(1714.0, 2589.0)",,,2311380,False,0.6550753229672317,2308778,2102206.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_010162,Sorangium cellulosum 'So ce 56',"Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sorangineae, Polyangiaceae, Sorangium","(11354923.0, 11355551.0)",,,,13033779,False,0.7137573837948303,11381951,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014544,"Zhongshania aliphaticivorans strain SM2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Spongiibacteraceae, Zhongshania","(4181142.0, 4181630.0)",,,,4204359,False,0.5071650636874729,4167482,,,,,,,,,,1.0,,,,,,,,,
NC_016803,Desulfovibrio desulfuricans ND132 chromosome,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio","(2528745.0, 2529111.0)",,,,3858580,True,0.6520937754303396,1550,2517627.0,1504791.0,,,,,,,,0.5,0.3888888888888889,0.1111111111111111,,,,,,,
NZ_CP016538,"Planococcus maritimus strain DSM 17275, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Planococcus","(3280232.0, 3280721.0)","(1345.0, 1513.0)",,,3280721,False,0.4717298423121015,3276743,,,,,,,,,,1.0,,,,,,,,,
NZ_CP022088,Nocardia brasiliensis strain FDAARGOS_352 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Nocardia","(6541872.0, 6542536.0)","(6538922.0, 6539876.0)",,,8935513,False,0.68238454803882,6467830,,,,,,,,,,1.0,,,,,,,,,
NZ_CP019699,"Novibacillus thermophilus strain SG-1, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Thermoactinomycetaceae, Novibacillus","(3627311.0, 3627864.0)",,,,3629225,False,0.5044374487666099,2671,,,,,,,,,,1.0,,,,,,,,,
NC_015275,Clostridium lentocellum DSM 5427 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Cellulosilyticum","(4712956.0, 27.0)","(1369.0, 1616.0)",,,4714237,False,0.3432464256676107,15327,,,,,,,,,,1.0,,,,,,,,,
NZ_LT906462,"Staphylococcus stepanovicii strain NCTC13839 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2438545.0, 2439098.0)","(1342.0, 1506.0)",,,2439098,False,0.3223728607870614,2437426,,,,,,,,,,1.0,,,,,,,,,
NZ_CP014136,"Gibbsiella quercinecans strain FRB97, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Gibbsiella","(2542358.0, 2542739.0)",,,,5548506,False,0.5594469934789653,2543608,5546056.0,,,,,,,,,0.6,0.4,,,,,,,,
NC_002932,Chlorobium tepidum TLS,"Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobaculum","(2880.0, 3284.0)","(1127.0, 1397.0)",,,2154946,False,0.5652962997680684,32395,,,,,,,,,,1.0,,,,,,,,,
NC_015138,Acidovorax avenae subsp. avenae ATCC 19860 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax","(45346.0, 46446.0)",,,,5482170,False,0.6882101430637868,5480097,4073834.0,3138361.0,1016152.0,,,,,,,0.5789473684210527,0.1578947368421052,0.1578947368421052,0.1052631578947368,,,,,,
NZ_CP013107,"Sinorhizobium americanum strain CFNEI 73, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Sinorhizobium","(1.0, 404.0)",,,,3764724,False,0.6296915789842762,3753682,723706.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_011144,Phenylobacterium zucineum HLK1,"Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium","(3995748.0, 3996255.0)",,,,3996255,True,0.7134637304176035,3974064,2086539.0,1072444.0,344865.0,3130348.0,,,,,,0.5238095238095238,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.0952380952380952,,,,,
NC_014844,Desulfovibrio aespoeensis Aspo-2 chromosome,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfovibrio","(3606851.0, 3606997.0)",,,,3629109,False,0.6256196768958993,3592163,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013862,"Lentibacillus amyloliquefaciens strain LAM0015, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lentibacillus","(2713885.0, 2714452.0)","(2712343.0, 2712531.0)",,,3858284,True,0.4211996835899068,5838,2710506.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_011047,Candidatus Phytoplasma mali,"Bacteria, Tenericutes, Mollicutes, Acholeplasmatales, Acholeplasmataceae, Candidatus Phytoplasma, 16SrX (Apple proliferation group)","(251976.0, 252876.0)",,,,601943,True,0.2139372000338902,599968,252867.0,110013.0,370426.0,,,,,,,0.4166666666666667,0.25,0.1666666666666666,0.1666666666666666,,,,,,
NC_015673,Corynebacterium resistens DSM 45100 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2600482.0, 2601311.0)","(1756.0, 2261.0)",,,2601311,False,0.5709190481261179,2599706,1105878.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_010830,Candidatus Amoebophilus asiaticus 5a2,"Bacteria, Bacteroidetes, Candidatus Amoebophilus","(340652.0, 342578.0)",,,,1884364,False,0.3504503376205446,359124,1799394.0,1073831.0,,,,,,,,0.5,0.25,0.25,,,,,,,
