RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,N_penalty,O_penalty,D_penalty,False_order,oriC_edges_0,oriC_middles_0,oriC_edges_1,oriC_middles_1,oriC_edges_2,oriC_middles_2,oriC_edges_3,oriC_middles_3,oriC_edges_4,oriC_middles_4,oriC_edges_5,oriC_middles_5,oriC_edges_6,oriC_middles_6,oriC_edges_7,oriC_middles_7,oriC_edges_8,oriC_middles_8,xy_oriC_0,xy_oriC_1,xy_oriC_2,xy_oriC_3,xy_oriC_4,xy_oriC_5,xy_oriC_6,xy_oriC_7,xy_oriC_8,xgc_oriC_0,xgc_oriC_1,xgc_oriC_2,xgc_oriC_3,xgc_oriC_4,xgc_oriC_5,xgc_oriC_6,xgc_oriC_7,ygc_oriC_0,ygc_oriC_1,ygc_oriC_2,ygc_oriC_3,ygc_oriC_4,ygc_oriC_5,ygc_oriC_6,ygc_oriC_7,ygc_oriC_8
NC_010170,Bordetella petrii,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(5244158.0, 5244949.0)",,,,5287950,0.0,0,"[55850, 144060, 669210]",False,"(5229174, 5229674)",5229424,"(1565175, 1565675)",1565425.0,"(2120844, 2121344)",2121094.0,,,,,,,,,,,,,5229424.0,1565425.0,2121094.0,,,,,,,5264601.0,1568218.0,2120975.0,,,,,,5231140.0,1565425.0,2128178.0,4719639.0,,,,,
NZ_CP002082,"Spiroplasma mirum ATCC 29335, complete genome.","Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma","(1131696.0, 1132591.0)",,,,1132591,0.0,0,"[360, 299220]",False,"(1132323, 231)",1132573,"(1018188, 1018688)",1018438.0,,,,,,,,,,,,,,,1132573.0,1018438.0,,,,,,,,53.0,,,,,,,,36.0,,,,,,,,
NC_016026,Micavibrio aeruginosavorus ARL-13 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrio","(2481618.0, 40.0)",,,,2481983,0.0,0,[41680],False,"(2479195, 2479695)",2479445,,,,,,,,,,,,,,,,,2479445.0,,,,,,,,,2479663.0,,,,,,,,2481747.0,,,,,,,,
NC_015572,Methylomonas methanica MC09 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylococcaceae, Methylomonas","(1383.0, 1570.0)",,,,5051681,0.0,0,[86860],False,"(3960, 4460)",4210,,,,,,,,,,,,,,,,,4210.0,,,,,,,,,2921.0,,,,,,,,7263.0,,,,,,,,
NZ_CP013450,Burkholderia cenocepacia strain MSMB384WGS chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(22802.0, 23786.0)",,,,3588848,0.0,0,[110220],False,"(67653, 68153)",67903,,,,,,,,,,,,,,,,,67903.0,,,,,,,,,73593.0,,,,,,,,68082.0,,,,,,,,
NC_015555,Thermoanaerobacterium xylanolyticum LX-11 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterium","(2534041.0, 174.0)",,,,2534358,0.0,1,[847530],False,"(42284, 42784)",42534,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,
NC_009943,Candidatus Desulfococcus oleovorans Hxd3,"Bacteria, Proteobacteria, Deltaproteobacteria, Desulfobacterales, Desulfobacteraceae, Desulfococcus","(3943061.0, 49.0)",,,,3944167,0.0,0,"[353080, 33540, 212190, 1040420]",True,"(120462, 120962)",120712,"(50787, 51287)",51037.0,"(3932322, 3932822)",3932572.0,"(491984, 492484)",492234.0,,,,,,,,,,,120712.0,51037.0,3932572.0,492234.0,,,,,,103070.0,490664.0,,,,,,,120724.0,51049.0,492341.0,,,,,,
NZ_CP018839,"Thauera chlorobenzoica strain 3CB1 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Zoogloeaceae, Thauera","(3708570.0, 3708970.0)",,,,3735506,0.0,0,"[1390, 156460]",False,"(62940, 63440)",63190,"(3035204, 3035704)",3035454.0,,,,,,,,,,,,,,,63190.0,3035454.0,,,,,,,,62920.0,3035485.0,,,,,,,70743.0,3035415.0,,,,,,,
NC_014909,Candidatus Blochmannia vafer str. BVAF chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, ant endosymbionts, Candidatus Blochmannia","(721555.0, 722593.0)",,,,722585,0.0,1,[320100],False,"(706361, 706861)",706611,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,690607.0,,,,,,,,
NC_018267,Wolbachia endosymbiont of Onchocerca ochengi,"Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachieae, Wolbachia","(374795.0, 375254.0)",,,,957990,0.0,0,"[100710, 254550, 261900]",True,"(952695, 953195)",952945,"(389459, 389959)",389709.0,"(12470, 12970)",12720.0,,,,,,,,,,,,,952945.0,389709.0,12720.0,,,,,,,950919.0,389139.0,778154.0,,,,,,376044.0,955954.0,,,,,,,
NZ_CP013070,"Sphingobium indicum B90A, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(3309098.0, 3309382.0)",,,,3654322,0.0,0,"[114850, 377470, 105710, 478420, 71370]",True,"(3641595, 3642095)",3641845,"(1181258, 1181758)",1181508.0,"(3165209, 3165709)",3165459.0,"(2347098, 2347598)",2347348.0,"(1977232, 1977732)",1977482.0,,,,,,,,,3641845.0,1181508.0,3165459.0,2347348.0,1977482.0,,,,,11445.0,1190671.0,3165774.0,2346861.0,1976905.0,,,,3641845.0,1171797.0,2341119.0,1982191.0,3162205.0,,,,
NC_016620,Bacteriovorax marinus SJ,"Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bacteriovoracaceae, Bacteriovorax","(1588.0, 2237.0)",,,,3435933,0.0,0,[90010],False,"(4146, 4646)",4396,,,,,,,,,,,,,,,,,4396.0,,,,,,,,,3435872.0,,,,,,,,4441.0,,,,,,,,
NZ_CP010799,"Ralstonia mannitolilytica strain SN82F48 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia","(747200.0, 747829.0)",,,,3503899,0.0,0,"[656820, 76050]",True,"(32579, 33079)",32829,"(1713640, 1714140)",1713890.0,,,,,,,,,,,,,,,32829.0,1713890.0,,,,,,,,3503891.0,1713746.0,,,,,,,32834.0,1709943.0,,,,,,,
NC_014315,Nitrosococcus watsoni C-113 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Nitrosococcus","(1492.0, 2045.0)",,,,3328570,0.0,0,[26300],False,"(3326706, 3327206)",3326956,,,,,,,,,,,,,,,,,3326956.0,,,,,,,,,3326993.0,,,,,,,,3328308.0,,,,,,,,
NZ_AP012333,"Parascardovia denticolens DSM 10105 = JCM 12538 DNA, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Parascardovia","(1890319.0, 1890857.0)","(1843.0, 2429.0)",,,1890857,0.0,0,[73650],False,"(645, 1145)",895,,,,,,,,,,,,,,,,,895.0,,,,,,,,,11747.0,1472931.0,,,,,,,8065.0,,,,,,,,
NC_007777,Frankia sp. CcI3,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Frankineae, Frankiaceae, Frankia","(1724.0, 2487.0)",,,,5433628,0.0,0,"[955230, 360250]",False,"(17221, 17721)",17471,"(4903506, 4904006)",4903756.0,,,,,,,,,,,,,,,17471.0,4903756.0,,,,,,,,35364.0,,,,,,,,17352.0,,,,,,,,
NZ_CP015880,"Ensifer adhaerens strain Casida A chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Ensifer","(3667197.0, 3667603.0)",,,,4071185,0.0,3,[137220],False,"(3670355, 3670855)",3670605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670605.0,,,,,,,,
NC_018010,Belliella baltica DSM 15883 chromosome,"Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae, Belliella","(1061213.0, 1061720.0)",,,,4196595,0.0,0,[614910],False,"(2759835, 2760335)",2760085,,,,,,,,,,,,,,,,,2760085.0,,,,,,,,,1040315.0,2770209.0,600955.0,,,,,,4195336.0,2739463.0,,,,,,,
NC_017668,Halobacillus halophilus DSM 2266,"Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Halobacillus","(4150462.0, 514.0)","(1868.0, 2043.0)",,,4150632,0.0,0,[106310],False,"(5520, 6020)",5770,,,,,,,,,,,,,,,,,5770.0,,,,,,,,,277.0,,,,,,,,5593.0,,,,,,,,
NC_015167,Cellulophaga lytica DSM 7489 chromosome,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Cellulophaga","(1515608.0, 1516667.0)",,,,3765936,0.0,0,[1084640],False,"(2474905, 2475405)",2475155,,,,,,,,,,,,,,,,,2475155.0,,,,,,,,,1021549.0,,,,,,,,1455705.0,,,,,,,,
NC_015185,Desulfurobacterium thermolithotrophum DSM 11699 chromosome,"Bacteria, Aquificae, Aquificales, Desulfurobacteriaceae, Desulfurobacterium","(2516.0, 2735.0)",,,,1541968,0.0,0,"[409620, 425500, 382220, 103360]",True,"(1153277, 1153777)",1153527,"(7331, 7831)",7581.0,"(1293390, 1293890)",1293640.0,"(614711, 615211)",614961.0,,,,,,,,,,,1153527.0,7581.0,1293640.0,614961.0,,,,,,6385.0,1135351.0,172972.0,436215.0,1274529.0,,,,1217.0,1155832.0,1293640.0,,,,,,
NC_015385,Treponema succinifaciens DSM 2489 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema","(1488.0, 1779.0)",,,,2731853,0.0,0,[723070],False,"(2695448, 2695948)",2695698,,,,,,,,,,,,,,,,,2695698.0,,,,,,,,,2696696.0,,,,,,,,997.0,,,,,,,,
NC_015387,Marinithermus hydrothermalis DSM 14884 chromosome,"Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Marinithermus","(1392.0, 1660.0)",,,,2269167,0.0,0,"[64310, 1820]",False,"(1867, 2367)",2117,"(1831439, 1831939)",1831689.0,,,,,,,,,,,,,,,2117.0,1831689.0,,,,,,,,2162.0,1831773.0,,,,,,,2071.0,1834989.0,,,,,,,
NC_017583,Spirochaeta thermophila DSM 6578 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta","(2559924.0, 51.0)",,,,2560222,0.0,0,[32820],False,"(1395, 1895)",1645,,,,,,,,,,,,,,,,,1645.0,,,,,,,,,1020.0,,,,,,,,2661.0,,,,,,,,
NC_018020,Turneriella parva DSM 21527 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Leptospiraceae, Turneriella","(1371958.0, 1372413.0)",,,,4384015,0.0,3,"[0, 20]",False,"(1314639, 1315139)",1314889,"(4382896, 4383396)",4383146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314889.0,4383146.0,,,,,,,
NC_014722,Burkholderia rhizoxinica HKI 454 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia","(112690.0, 113221.0)",,,,2755309,7.258713995417574e-07,0,[75430],False,"(112110, 112610)",112360,,,,,,,,,,,,,,,,,112360.0,,,,,,,,,113801.0,,,,,,,,110029.0,,,,,,,,
NC_015968,Enterobacter asburiae LF7a chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Enterobacter, Enterobacter cloacae complex","(4766429.0, 4766802.0)",,,,4812833,0.0,0,[407350],False,"(4789058, 4789558)",4789308,,,,,,,,,,,,,,,,,4789308.0,,,,,,,,,4788255.0,,,,,,,,4767887.0,,,,,,,,
NZ_AP017655,"Sphingobium cloacae DNA, complete genome, strain: JCM 10874.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(2493014.0, 2493299.0)",,,,3767292,0.0,0,"[23260, 811830, 196690]",False,"(3105940, 3106440)",3106190,"(2136446, 2136946)",2136696.0,"(1709862, 1710362)",1710112.0,,,,,,,,,,,,,3106190.0,2136696.0,1710112.0,,,,,,,3104959.0,2148171.0,141329.0,1710112.0,,,,,3106122.0,3767008.0,3423108.0,1669521.0,2138337.0,,,,
NZ_CP022745,"Sphingobium sp. C1 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(1173822.0, 1174110.0)",,,,3058963,0.0,0,"[55940, 99970, 111070]",False,"(346778, 347278)",347028,"(3043482, 3043982)",3043732.0,"(2621037, 2621537)",2621287.0,,,,,,,,,,,,,347028.0,3043732.0,2621287.0,,,,,,,1111570.0,344007.0,3041806.0,2626766.0,,,,,1064859.0,3044603.0,2621213.0,349006.0,,,,,
NC_019892,Singulisphaera acidiphila DSM 18658 chromosome,"Bacteria, Planctomycetes, Planctomycetia, Planctomycetales, Planctomycetaceae, Singulisphaera","(9528246.0, 9529015.0)",,,,9629675,0.0,0,"[1264950, 633650, 2811050]",False,"(213820, 214320)",214070,"(10021, 10521)",10271.0,"(4606544, 4607044)",4606794.0,,,,,,,,,,,,,214070.0,10271.0,4606794.0,,,,,,,11063.0,214863.0,4606843.0,,,,,,151615.0,4638525.0,,,,,,,
NC_012440,Persephonella marina EX-H1,"Bacteria, Aquificae, Aquificales, Hydrogenothermaceae, Persephonella","(6518.0, 7011.0)",,,,1930284,0.0,0,"[514590, 486980, 314960]",True,"(1913263, 1913763)",1913513,"(1289080, 1289580)",1289330.0,"(1106586, 1107086)",1106836.0,,,,,,,,,,,,,1913513.0,1289330.0,1106836.0,,,,,,,736347.0,1889209.0,366601.0,1315060.0,932470.0,,,,13972.0,1913558.0,1289330.0,,,,,,
NC_015945,Muricauda ruestringensis DSM 13258 chromosome,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Muricauda","(1428186.0, 1428778.0)",,,,3842422,0.0,0,[1048850],False,"(1332067, 1332567)",1332317,,,,,,,,,,,,,,,,,1332317.0,,,,,,,,,3366079.0,1791130.0,,,,,,,1399149.0,,,,,,,,
NZ_CP023536,"Providencia alcalifaciens strain FDAARGOS_408 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Providencia","(1039788.0, 1040141.0)",,,,3990106,0.0,0,[77640],False,"(983919, 984419)",984169,,,,,,,,,,,,,,,,,984169.0,,,,,,,,,982691.0,,,,,,,,986573.0,,,,,,,,
NC_017098,Spirochaeta africana DSM 8902 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Spirochaeta","(1402.0, 1632.0)",,,,3285855,0.0,0,[297360],False,"(14535, 15035)",14785,,,,,,,,,,,,,,,,,14785.0,,,,,,,,,3285740.0,1178193.0,,,,,,,14754.0,,,,,,,,
NC_018024,Anaerobaculum mobile DSM 13181 chromosome,"Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Anaerobaculum","(2160606.0, 232.0)","(1571.0, 1776.0)",,,2160700,0.0,0,"[435130, 220420]",True,"(2138479, 2138979)",2138729,"(10558, 11058)",10808.0,,,,,,,,,,,,,,,2138729.0,10808.0,,,,,,,,2134715.0,6794.0,,,,,,,2156471.0,,,,,,,,
NZ_CP014163,"Aerococcus urinaehominis strain CCUG42038B, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus","(1036243.0, 1036758.0)","(1034721.0, 1034895.0)",,,1831400,0.0,0,"[3800, 16130]",False,"(1029556, 1030056)",1029806,"(1831212, 313)",63.0,,,,,,,,,,,,,,,1029806.0,63.0,,,,,,,,1030296.0,1831342.0,,,,,,,1031102.0,132.0,,,,,,,
NC_015500,Treponema brennaborense DSM 12168 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema","(1594.0, 1840.0)",,,,3055580,0.0,0,[36480],False,"(3053055, 3053555)",3053305,,,,,,,,,,,,,,,,,3053305.0,,,,,,,,,3055266.0,,,,,,,,3053442.0,,,,,,,,
NZ_CP007810,"Xanthomonas oryzae pv. oryzicola strain YM15, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(4269542.0, 4270618.0)",,,,4430829,1.0381804398228864e-05,0,[153800],False,"(31051, 31551)",31301,,,,,,,,,,,,,,,,,31301.0,,,,,,,,,31150.0,4035514.0,,,,,,,38840.0,,,,,,,,
NC_019960,Prevotella dentalis DSM 3688 chromosome 1,"Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella","(1718562.0, 1719059.0)",,,,1890695,0.0,0,"[533840, 108990]",False,"(37812, 38312)",38062,"(774982, 775482)",775232.0,,,,,,,,,,,,,,,38062.0,775232.0,,,,,,,,1727254.0,768350.0,1168368.0,,,,,,6281.0,1698022.0,1133904.0,773800.0,,,,,
NC_021252,Amycolatopsis orientalis HCCB10007,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Amycolatopsis","(1636.0, 2535.0)",,,,8948591,0.0,0,[1873360],False,"(8848608, 8849108)",8848858,,,,,,,,,,,,,,,,,8848858.0,,,,,,,,,8771603.0,,,,,,,,8865271.0,781313.0,,,,,,,
NZ_CP017713,"Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2950983.0, 2951508.0)","(1363.0, 1619.0)",,,2951508,0.0,0,[27040],False,"(1165, 1665)",1415,,,,,,,,,,,,,,,,,1415.0,,,,,,,,,172.0,,,,,,,,1524.0,,,,,,,,
NZ_CP010975,"Kangiella geojedonensis strain YCS-5, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Kangiellaceae, Kangiella","(2494388.0, 2495242.0)",,,,2495242,0.0,0,[25310],False,"(2493669, 2494169)",2493919,,,,,,,,,,,,,,,,,2493919.0,,,,,,,,,2495111.0,,,,,,,,2493846.0,,,,,,,,
NZ_CP018725,"Xanthomonas vesicatoria ATCC 35937 strain LMG911 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(2902162.0, 2903139.0)",,,,5110163,0.0,0,[6360],False,"(2789701, 2790201)",2789951,,,,,,,,,,,,,,,,,2789951.0,,,,,,,,,2790213.0,1284.0,,,,,,,2789895.0,,,,,,,,
NC_018420,Secondary endosymbiont of Heteropsylla cubana chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, aphid secondary symbionts","(321156.0, 321796.0)","(317059.0, 319193.0)",,,1121596,0.0,2,[212180],False,"(721186, 721686)",721436,,,,,,,,,,,,,,,,,,,,,,,,,,721436.0,,,,,,,,314133.0,,,,,,,,
NC_017079,Caldilinea aerophila DSM 14535 = NBRC 104270,"Bacteria, Chloroflexi, Caldilineae, Caldilineales, Caldilineaceae, Caldilinea","(1054268.0, 1055644.0)",,,,5144873,0.0,0,"[519170, 139410, 57760]",True,"(1080420, 1080920)",1080670,"(5141992, 5142492)",5142242.0,"(1670428, 1670928)",1670678.0,,,,,,,,,,,,,1080670.0,5142242.0,1670678.0,,,,,,,1078296.0,5139179.0,1663727.0,,,,,,5136291.0,1052337.0,1670697.0,,,,,,
NC_019904,Echinicola vietnamensis DSM 17526 chromosome,"Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae, Echinicola","(1222478.0, 1223077.0)",,,,5608040,0.0,3,[89220],False,"(1226876, 1227376)",1227126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227126.0,,,,,,,,
NC_016599,Owenweeksia hongkongensis DSM 17368 chromosome,"Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Cryomorphaceae, Owenweeksia","(2625050.0, 2625077.0)","(2623145.0, 2623177.0)",,,4000057,0.0,0,[43470],False,"(2578850, 2579350)",2579100,,,,,,,,,,,,,,,,,2579100.0,,,,,,,,,2578873.0,,,,,,,,2581046.0,775.0,,,,,,,
NZ_CP011545,"Corynebacterium testudinoris strain DSM 44614, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2720504.0, 108.0)","(1636.0, 2142.0)",,,2721226,0.0,0,"[318510, 33800, 207590]",False,"(824, 1324)",1074,"(974690, 975190)",974940.0,"(484043, 484543)",484293.0,,,,,,,,,,,,,1074.0,974940.0,484293.0,,,,,,,2712211.0,500246.0,974089.0,1456866.0,,,,,1366.0,975779.0,2475115.0,484320.0,2209410.0,,,,
NC_018014,Terriglobus roseus DSM 18391 chromosome,"Bacteria, Acidobacteria, Acidobacteriales, Acidobacteriaceae, Terriglobus","(5227453.0, 112.0)",,,,5227858,0.0,0,"[133070, 14620, 46410, 149700]",False,"(5220930, 5221430)",5221180,"(2168438, 2168938)",2168688.0,"(3339760, 3340260)",3340010.0,"(4547629, 4548129)",4547879.0,,,,,,,,,,,5221180.0,2168688.0,3340010.0,4547879.0,,,,,,5221186.0,2161796.0,3342608.0,4547315.0,2810264.0,,,,5227839.0,2169281.0,3340287.0,4548046.0,1495957.0,,,,
NC_014960,Anaerolinea thermophila UNI-1,"Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, Anaerolinea","(195.0, 533.0)",,,,3532378,0.0,0,"[795210, 854240]",False,"(3525613, 3526113)",3525863,"(3443140, 3443640)",3443390.0,,,,,,,,,,,,,,,3525863.0,3443390.0,,,,,,,,3442651.0,3525124.0,,,,,,,3485363.0,,,,,,,,
NZ_CP014635,"Corynebacterium simulans strain Wattiau, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1559865.0, 1560481.0)","(1557763.0, 1558307.0)",,,2598702,0.0,0,"[332220, 365260]",False,"(1569009, 1569509)",1569259,"(1080160, 1080660)",1080410.0,,,,,,,,,,,,,,,1569259.0,1080410.0,,,,,,,,1569260.0,405151.0,,,,,,,1552649.0,,,,,,,,
NC_015186,Acidiphilium multivorum AIU301,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidiphilium","(3070737.0, 3071016.0)",,,,3749411,0.0,0,"[975950, 25510, 110940, 22620, 333410]",False,"(3029159, 3029659)",3029409,"(962106, 962606)",962356.0,"(2337896, 2338396)",2338146.0,"(1896561, 1897061)",1896811.0,"(513814, 514314)",514064.0,,,,,,,,,3029409.0,962356.0,2338146.0,1896811.0,514064.0,,,,,3029456.0,3618475.0,1945571.0,2338640.0,962356.0,515012.0,,,3046126.0,967903.0,2339771.0,1896774.0,513737.0,,,,
NC_017770,Solitalea canadensis DSM 3403 chromosome,"Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Solitalea","(4492714.0, 4495021.0)",,,,5202069,0.0,0,"[200600, 12860]",True,"(4493584, 4494084)",4493834,"(3044, 3544)",3294.0,,,,,,,,,,,,,,,4493834.0,3294.0,,,,,,,,4492945.0,4108.0,,,,,,,4502975.0,3465.0,,,,,,,
NC_013456,Vibrio sp. Ex25 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(427440.0, 427916.0)",,,,3259580,0.0,0,[350230],False,"(412453, 412953)",412703,,,,,,,,,,,,,,,,,412703.0,,,,,,,,,411626.0,,,,,,,,429138.0,,,,,,,,
NZ_CP014136,"Gibbsiella quercinecans strain FRB97, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Gibbsiella","(2542358.0, 2542739.0)",,,,5548506,0.0,0,"[90910, 73160]",False,"(2544568, 2545068)",2544818,"(5544588, 5545088)",5544838.0,,,,,,,,,,,,,,,2544818.0,5544838.0,,,,,,,,2545277.0,5544837.0,,,,,,,2540731.0,5548495.0,,,,,,,
NZ_CP011030,"Pseudoalteromonas issachenkonii strain KMM 3549 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3393894.0, 3394321.0)",,,,3403660,0.0,0,[81670],False,"(3393280, 3393780)",3393530,,,,,,,,,,,,,,,,,3393530.0,,,,,,,,,3397456.0,,,,,,,,3393373.0,,,,,,,,
NC_018691,Alcanivorax dieselolei B5 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Alcanivorax","(4927462.0, 99.0)",,,,4928223,0.0,0,[24200],False,"(4924745, 4925245)",4924995,,,,,,,,,,,,,,,,,4924995.0,,,,,,,,,4925284.0,,,,,,,,4926494.0,,,,,,,,
NZ_CP009220,"Corynebacterium deserti GIMN1.010, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1588.0, 2273.0)",,,,2972149,0.0,0,"[840210, 372800]",False,"(2937227, 2937727)",2937477,"(570260, 570760)",570510.0,,,,,,,,,,,,,,,2937477.0,570510.0,,,,,,,,2923971.0,,,,,,,,2965982.0,,,,,,,,
NZ_CP017040,"Propionibacterium sp. oral taxon 193 strain F0672 chromosome, complete genome.","Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Propionibacterium","(1405066.0, 1406621.0)",,,,2571505,0.0,0,"[21010, 12610]",False,"(1394918, 1395418)",1395168,"(1586, 2086)",1836.0,,,,,,,,,,,,,,,1395168.0,1836.0,,,,,,,,1394561.0,836.0,,,,,,,1395612.0,1467.0,,,,,,,
NC_020291,Clostridium saccharoperbutylacetonicum N1-4(HMT),"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(6529854.0, 100.0)","(1457.0, 1717.0)",,,6530257,0.0,0,[197710],False,"(6520131, 6520631)",6520381,,,,,,,,,,,,,,,,,6520381.0,,,,,,,,,279.0,,,,,,,,6520650.0,,,,,,,,
NC_016894,Acetobacterium woodii DSM 1030 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Acetobacterium","(4044216.0, 100.0)",,,,4044777,0.0,0,[93140],False,"(4521, 5021)",4771,,,,,,,,,,,,,,,,,4771.0,,,,,,,,,915.0,,,,,,,,5572.0,,,,,,,,
NZ_CP020773,"Staphylococcus lutrae strain ATCC 700373 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1309018.0, 1309562.0)","(1307499.0, 1307673.0)",,,2533115,0.0,0,[52990],False,"(1306439, 1306939)",1306689,,,,,,,,,,,,,,,,,1306689.0,,,,,,,,,1308068.0,,,,,,,,1305419.0,,,,,,,,
NC_008576,Magnetococcus sp. MC-1,"Bacteria, Proteobacteria, Magnetococcus","(26702.0, 27099.0)",,,,4719581,0.0,0,[27920],False,"(4717522, 4718022)",4717772,,,,,,,,,,,,,,,,,4717772.0,,,,,,,,,4717321.0,,,,,,,,4718717.0,,,,,,,,
